H_A_per_m,B_T
1.293441316359669145e+03,1.869744796541060738e+00
1.293409797474181687e+03,1.869744007561085164e+00
1.293378280764147348e+03,1.869743218600334433e+00
1.293346766229304194e+03,1.869742429658806326e+00
1.293315253869477601e+03,1.869741640736501065e+00
1.293283743684405636e+03,1.869740851833417095e+00
1.293252235673913674e+03,1.869740062949554193e+00
1.293220729837652470e+03,1.869739274084908143e+00
1.293189226175447402e+03,1.869738485239479608e+00
1.293157724687123846e+03,1.869737696413268147e+00
1.293126225372332556e+03,1.869736907606269982e+00
1.293094728230898909e+03,1.869736118818485116e+00
1.293063233262560971e+03,1.869735330049911992e+00
1.293031740467144118e+03,1.869734541300550168e+00
1.293000249844386417e+03,1.869733752570397867e+00
1.292968761394025933e+03,1.869732963859453534e+00
1.292937275115800730e+03,1.869732175167714505e+00
1.292905791009536188e+03,1.869731386495181225e+00
1.292874309075057681e+03,1.869730597841853914e+00
1.292842829312015965e+03,1.869729809207728577e+00
1.292811351720236416e+03,1.869729020592805213e+00
1.292779876299457101e+03,1.869728231997081602e+00
1.292748403049416083e+03,1.869727443420555968e+00
1.292716931969851430e+03,1.869726654863226534e+00
1.292685463060675829e+03,1.869725866325095298e+00
1.292653996321540035e+03,1.869725077806158264e+00
1.292622531752182113e+03,1.869724289306413212e+00
1.292591069352427439e+03,1.869723500825860807e+00
1.292559609122014081e+03,1.869722712364498607e+00
1.292528151060767414e+03,1.869721923922327056e+00
1.292496695168425504e+03,1.869721135499343712e+00
1.292465241444726416e+03,1.869720347095547242e+00
1.292433789889408217e+03,1.869719558710934981e+00
1.292402340502296283e+03,1.869718770345507597e+00
1.292370893283128680e+03,1.869717981999262868e+00
1.292339448231643473e+03,1.869717193672198574e+00
1.292308005347666040e+03,1.869716405364315381e+00
1.292276564630934445e+03,1.869715617075611069e+00
1.292245126081186754e+03,1.869714828806083418e+00
1.292213689698248345e+03,1.869714040555733092e+00
1.292182255481857283e+03,1.869713252324557429e+00
1.292150823431751633e+03,1.869712464112555095e+00
1.292119393547756772e+03,1.869711675919725424e+00
1.292087965829523455e+03,1.869710887746065309e+00
1.292056540276964370e+03,1.869710099591576302e+00
1.292025116889730270e+03,1.869709311456254408e+00
1.291993695667646534e+03,1.869708523340100292e+00
1.291962276609578112e+03,1.869707735243111069e+00
1.291930859715001134e+03,1.869706947165287403e+00
1.291899444983566354e+03,1.869706159106625298e+00
1.291868032415099151e+03,1.869705371067125199e+00
1.291836622009424900e+03,1.869704583046786661e+00
1.291805213766194356e+03,1.869703795045606132e+00
1.291773807685232896e+03,1.869703007063582945e+00
1.291742403766365896e+03,1.869702219100717766e+00
1.291711002009244112e+03,1.869701431157006377e+00
1.291679602413692919e+03,1.869700643232449000e+00
1.291648204979450384e+03,1.869699855327043192e+00
1.291616809706341883e+03,1.869699067440789397e+00
1.291585416594105482e+03,1.869698279573685396e+00
1.291554025642479246e+03,1.869697491725729632e+00
1.291522636851288553e+03,1.869696703896921663e+00
1.291491250220271468e+03,1.869695916087259491e+00
1.291459865749166056e+03,1.869695128296741560e+00
1.291428483437797695e+03,1.869694340525367426e+00
1.291397103285817138e+03,1.869693552773133316e+00
1.291365725293137075e+03,1.869692765040041227e+00
1.291334349459408259e+03,1.869691977326087162e+00
1.291302975784456066e+03,1.869691189631271344e+00
1.291271604268105875e+03,1.869690401955593551e+00
1.291240234910008439e+03,1.869689614299049785e+00
1.291208867709989136e+03,1.869688826661640269e+00
1.291177502667786030e+03,1.869688039043362560e+00
1.291146139783224498e+03,1.869687251444217102e+00
1.291114779056042607e+03,1.869686463864202119e+00
1.291083420485978422e+03,1.869685676303314947e+00
1.291052064072857320e+03,1.869684888761556252e+00
1.291020709816417366e+03,1.869684101238923590e+00
1.290989357716396626e+03,1.869683313735415187e+00
1.290958007772620476e+03,1.869682526251031041e+00
1.290926659984826983e+03,1.869681738785769154e+00
1.290895314352754212e+03,1.869680951339627306e+00
1.290863970876227540e+03,1.869680163912605941e+00
1.290832629554985033e+03,1.869679376504703061e+00
1.290801290388764755e+03,1.869678589115916001e+00
1.290769953377392085e+03,1.869677801746245427e+00
1.290738618520517775e+03,1.869677014395687342e+00
1.290707285818054515e+03,1.869676227064243079e+00
1.290675955269653059e+03,1.869675439751909307e+00
1.290644626875226095e+03,1.869674652458688024e+00
1.290613300634424377e+03,1.869673865184575234e+00
1.290581976547073282e+03,1.869673077929570715e+00
1.290550654612823564e+03,1.869672290693670247e+00
1.290519334831587912e+03,1.869671503476876273e+00
1.290488017203017080e+03,1.869670716279184575e+00
1.290456701727023756e+03,1.869669929100597372e+00
1.290425388403258694e+03,1.869669141941110668e+00
1.290394077231547271e+03,1.869668354800724241e+00
1.290362768211627554e+03,1.869667567679436537e+00
1.290331461343237606e+03,1.869666780577244447e+00
1.290300156626202806e+03,1.869665993494149525e+00
1.290268854060261219e+03,1.869665206430148663e+00
1.290237553645150911e+03,1.869664419385240084e+00
1.290206255380697257e+03,1.869663632359424010e+00
1.290174959266638325e+03,1.869662845352698444e+00
1.290143665302799491e+03,1.869662058365063162e+00
1.290112373488831508e+03,1.869661271396514390e+00
1.290081083824647067e+03,1.869660484447054127e+00
1.290049796309896919e+03,1.869659697516678376e+00
1.290018510944406444e+03,1.869658910605387137e+00
1.289987227727913705e+03,1.869658123713177744e+00
1.289955946660156769e+03,1.869657336840049089e+00
1.289924667740961013e+03,1.869656549986000726e+00
1.289893390970151813e+03,1.869655763151033101e+00
1.289862116347379924e+03,1.869654976335141772e+00
1.289830843872470723e+03,1.869654189538326738e+00
1.289799573545162275e+03,1.869653402760586225e+00
1.289768305365279957e+03,1.869652616001920231e+00
1.289737039332561835e+03,1.869651829262326537e+00
1.289705775446745974e+03,1.869651042541803365e+00
1.289674513707657752e+03,1.869650255840350717e+00
1.289643254115035234e+03,1.869649469157966371e+00
1.289611996668616484e+03,1.869648682494648329e+00
1.289580741368226882e+03,1.869647895850396813e+00
1.289549488213604491e+03,1.869647109225209602e+00
1.289518237204487377e+03,1.869646322619084922e+00
1.289486988340700918e+03,1.869645536032022326e+00
1.289455741621983179e+03,1.869644749464020483e+00
1.289424497048072226e+03,1.869643962915076729e+00
1.289393254618793435e+03,1.869643176385191508e+00
1.289362014333884872e+03,1.869642389874362820e+00
1.289330776193171914e+03,1.869641603382590445e+00
1.289299540196305315e+03,1.869640816909870162e+00
1.289268306343110453e+03,1.869640030456202195e+00
1.289237074633412703e+03,1.869639244021586766e+00
1.289205845066950133e+03,1.869638457606021431e+00
1.289174617643460806e+03,1.869637671209504859e+00
1.289143392362770101e+03,1.869636884832036383e+00
1.289112169224616082e+03,1.869636098473614005e+00
1.289080948228736816e+03,1.869635312134236171e+00
1.289049729374870367e+03,1.869634525813900439e+00
1.289018512662842113e+03,1.869633739512607029e+00
1.288987298092477431e+03,1.869632953230355943e+00
1.288956085663427075e+03,1.869632166967143183e+00
1.288924875375516422e+03,1.869631380722968528e+00
1.288893667228570848e+03,1.869630594497832199e+00
1.288862461222328420e+03,1.869629808291731976e+00
1.288831257356439892e+03,1.869629022104664084e+00
1.288800055630817951e+03,1.869628235936630078e+00
1.288768856045200664e+03,1.869627449787628626e+00
1.288737658599326096e+03,1.869626663657657284e+00
1.288706463292932312e+03,1.869625877546713610e+00
1.288675270125844690e+03,1.869625091454798715e+00
1.288644079097888607e+03,1.869624305381911489e+00
1.288612890208714816e+03,1.869623519328048600e+00
1.288581703458148695e+03,1.869622733293209604e+00
1.288550518845928309e+03,1.869621947277392726e+00
1.288519336371879035e+03,1.869621161280597965e+00
1.288488156035738939e+03,1.869620375302823323e+00
1.288456977837246086e+03,1.869619589344066579e+00
1.288425801776225853e+03,1.869618803404327734e+00
1.288394627852416306e+03,1.869618017483605010e+00
1.288363456065555511e+03,1.869617231581895966e+00
1.288332286415468843e+03,1.869616445699201046e+00
1.288301118901894370e+03,1.869615659835518251e+00
1.288269953524657467e+03,1.869614873990847137e+00
1.288238790283408889e+03,1.869614088165183929e+00
1.288207629178061325e+03,1.869613302358530627e+00
1.288176470208265528e+03,1.869612516570883010e+00
1.288145313373846875e+03,1.869611730802241301e+00
1.288114158674630744e+03,1.869610945052605500e+00
1.288083006110267888e+03,1.869610159321971388e+00
1.288051855680583685e+03,1.869609373610338965e+00
1.288020707385316200e+03,1.869608587917706455e+00
1.287989561224290810e+03,1.869607802244075190e+00
1.287958417196285154e+03,1.869607016589441617e+00
1.287927275300775364e+03,1.869606230953803516e+00
1.287896135537586815e+03,1.869605445337161553e+00
1.287864997906457575e+03,1.869604659739512842e+00
1.287833862407125707e+03,1.869603874160856050e+00
1.287802729039416590e+03,1.869603088601190510e+00
1.287771597803155601e+03,1.869602303060516668e+00
1.287740468698080804e+03,1.869601517538831637e+00
1.287709341723930265e+03,1.869600732036134305e+00
1.287678216880442051e+03,1.869599946552421788e+00
1.287647094167441537e+03,1.869599161087694528e+00
1.287615973584666790e+03,1.869598375641950083e+00
1.287584855131943186e+03,1.869597590215188454e+00
1.287553738809008792e+03,1.869596804807407642e+00
1.287522624615688983e+03,1.869596019418607202e+00
1.287491512551634514e+03,1.869595234048783583e+00
1.287460402616758074e+03,1.869594448697938782e+00
1.287429294810797728e+03,1.869593663366069913e+00
1.287398189133491542e+03,1.869592878053175644e+00
1.287367085584577580e+03,1.869592092759253976e+00
1.287335984163881221e+03,1.869591307484303799e+00
1.287304884871140530e+03,1.869590522228323781e+00
1.287273787706180883e+03,1.869589736991313922e+00
1.287242692668740347e+03,1.869588951773272001e+00
1.287211599758556986e+03,1.869588166574195354e+00
1.287180508975456178e+03,1.869587381394084868e+00
1.287149420319175988e+03,1.869586596232937659e+00
1.287118333789541794e+03,1.869585811090754168e+00
1.287087249386291660e+03,1.869585025967531733e+00
1.287056167109163653e+03,1.869584240863268798e+00
1.287025086957983149e+03,1.869583455777965142e+00
1.286994008932575525e+03,1.869582670711620764e+00
1.286962933032591536e+03,1.869581885664230780e+00
1.286931859257856559e+03,1.869581100635796078e+00
1.286900787608108658e+03,1.869580315626314437e+00
1.286869718083260523e+03,1.869579530635787190e+00
1.286838650682962907e+03,1.869578745664211006e+00
1.286807585406953876e+03,1.869577960711582776e+00
1.286776522255058808e+03,1.869577175777903166e+00
1.286745461227103078e+03,1.869576390863171955e+00
1.286714402322824753e+03,1.869575605967387144e+00
1.286683345541961899e+03,1.869574821090546290e+00
1.286652290884339891e+03,1.869574036232649616e+00
1.286621238349696796e+03,1.869573251393694902e+00
1.286590187937770679e+03,1.869572466573679703e+00
1.286559139648386918e+03,1.869571681772604466e+00
1.286528093481283577e+03,1.869570896990466746e+00
1.286497049436286034e+03,1.869570112227267211e+00
1.286466007513132354e+03,1.869569327483002308e+00
1.286434967711647914e+03,1.869568542757673146e+00
1.286403930031483469e+03,1.869567758051275064e+00
1.286372894472551707e+03,1.869566973363810058e+00
1.286341861034503381e+03,1.869566188695274356e+00
1.286310829717163870e+03,1.869565404045667290e+00
1.286279800520358549e+03,1.869564619414989082e+00
1.286248773443825485e+03,1.869563834803237734e+00
1.286217748487302742e+03,1.869563050210411026e+00
1.286186725650615699e+03,1.869562265636508958e+00
1.286155704933502420e+03,1.869561481081529086e+00
1.286124686335788283e+03,1.869560696545471634e+00
1.286093669857124041e+03,1.869559912028332160e+00
1.286062655497422384e+03,1.869559127530113107e+00
1.286031643256334064e+03,1.869558343050809590e+00
1.286000633133684460e+03,1.869557558590422497e+00
1.285969625129298947e+03,1.869556774148950495e+00
1.285938619242915593e+03,1.869555989726392919e+00
1.285907615474359773e+03,1.869555205322748437e+00
1.285876613823282241e+03,1.869554420938013495e+00
1.285845614289508376e+03,1.869553636572187871e+00
1.285814616872863553e+03,1.869552852225271566e+00
1.285783621573085838e+03,1.869552067897262360e+00
1.285752628390000609e+03,1.869551283588160029e+00
1.285721637323258619e+03,1.869550499297961021e+00
1.285690648372772557e+03,1.869549715026666448e+00
1.285659661538193177e+03,1.869548930774272977e+00
1.285628676819345856e+03,1.869548146540779499e+00
1.285597694216055970e+03,1.869547362326186901e+00
1.285566713728061586e+03,1.869546578130492742e+00
1.285535735355100769e+03,1.869545793953694357e+00
1.285504759096911584e+03,1.869545009795790635e+00
1.285473784953406721e+03,1.869544225656782466e+00
1.285442812924236932e+03,1.869543441536666517e+00
1.285411843009227596e+03,1.869542657435442123e+00
1.285380875208116777e+03,1.869541873353107508e+00
1.285349909520729852e+03,1.869541089289662450e+00
1.285318945946804888e+03,1.869540305245104950e+00
1.285287984486167261e+03,1.869539521219434564e+00
1.285257025138555036e+03,1.869538737212649737e+00
1.285226067903706280e+03,1.869537953224747584e+00
1.285195112781446369e+03,1.869537169255728770e+00
1.285164159771513368e+03,1.869536385305590631e+00
1.285133208873732656e+03,1.869535601374333389e+00
1.285102260087842296e+03,1.869534817461954823e+00
1.285071313413667667e+03,1.869534033568454712e+00
1.285040368850859522e+03,1.869533249693829058e+00
1.285009426399330550e+03,1.869532465838079860e+00
1.284978486058731505e+03,1.869531682001202455e+00
1.284947547828887764e+03,1.869530898183197509e+00
1.284916611709624704e+03,1.869530114384064134e+00
1.284885677700680390e+03,1.869529330603800554e+00
1.284854745801792888e+03,1.869528546842404992e+00
1.284823816012787574e+03,1.869527763099876783e+00
1.284792888333402516e+03,1.869526979376213927e+00
1.284761962763463089e+03,1.869526195671416646e+00
1.284731039302707359e+03,1.869525411985482721e+00
1.284700117950960703e+03,1.869524628318411708e+00
1.284669198707873875e+03,1.869523844670199608e+00
1.284638281573359563e+03,1.869523061040848644e+00
1.284607366547155834e+03,1.869522277430356150e+00
1.284576453629000753e+03,1.869521493838720350e+00
1.284545542818632384e+03,1.869520710265939023e+00
1.284514634115876106e+03,1.869519926712012170e+00
1.284483727520469984e+03,1.869519143176937348e+00
1.284452823032239394e+03,1.869518359660714557e+00
1.284421920650922402e+03,1.869517576163342021e+00
1.284391020376344386e+03,1.869516792684819073e+00
1.284360122208243411e+03,1.869516009225144160e+00
1.284329226146444853e+03,1.869515225784316614e+00
1.284298332190686779e+03,1.869514442362334661e+00
1.284267440340707253e+03,1.869513658959196301e+00
1.284236550596331654e+03,1.869512875574901090e+00
1.284205662957298046e+03,1.869512092209447029e+00
1.284174777423344494e+03,1.869511308862831678e+00
1.284143893994383689e+03,1.869510525535057255e+00
1.284113012670066382e+03,1.869509742226119764e+00
1.284082133450217952e+03,1.869508958936018761e+00
1.284051256334576465e+03,1.869508175664752025e+00
1.284020381322967296e+03,1.869507392412320002e+00
1.283989508415041200e+03,1.869506609178719581e+00
1.283958637609750440e+03,1.869505825963951429e+00
1.283927768906571146e+03,1.869505042768012881e+00
1.283896902305241383e+03,1.869504259590902162e+00
1.283866037805586529e+03,1.869503476432619493e+00
1.283835175407344650e+03,1.869502693293161988e+00
1.283804315110341122e+03,1.869501910172529868e+00
1.283773456914314011e+03,1.869501127070721136e+00
1.283742600819088693e+03,1.869500343987735347e+00
1.283711746824403235e+03,1.869499560923570503e+00
1.283680894929995702e+03,1.869498777878224161e+00
1.283650045135691471e+03,1.869497994851696543e+00
1.283619197441228607e+03,1.869497211843985651e+00
1.283588351846432488e+03,1.869496428855090819e+00
1.283557508351041179e+03,1.869495645885010049e+00
1.283526666954880056e+03,1.869494862933743340e+00
1.283495827657687187e+03,1.869494080001288694e+00
1.283464990459287947e+03,1.869493297087645445e+00
1.283434155359420402e+03,1.869492514192811816e+00
1.283403322357822617e+03,1.869491731316785366e+00
1.283372491454319970e+03,1.869490948459566537e+00
1.283341662648650527e+03,1.869490165621152000e+00
1.283310835940639663e+03,1.869489382801543309e+00
1.283280011330025445e+03,1.869488600000736689e+00
1.283249188816545939e+03,1.869487817218730585e+00
1.283218368400026520e+03,1.869487034455524999e+00
1.283187550080292567e+03,1.869486251711119706e+00
1.283156733857082145e+03,1.869485468985512266e+00
1.283125919730133319e+03,1.869484686278701124e+00
1.283095107699271466e+03,1.869483903590685392e+00
1.283064297764234652e+03,1.869483120921463293e+00
1.283033489924848254e+03,1.869482338271034827e+00
1.283002684180850338e+03,1.869481555639397552e+00
1.282971880531978968e+03,1.869480773026549469e+00
1.282941078978059522e+03,1.869479990432490357e+00
1.282910279518917378e+03,1.869479207857219771e+00
1.282879482154290599e+03,1.869478425300735935e+00
1.282848686883917253e+03,1.869477642763036629e+00
1.282817893707622716e+03,1.869476860244121852e+00
1.282787102625145053e+03,1.869476077743989162e+00
1.282756313636309642e+03,1.869475295262638115e+00
1.282725526740854548e+03,1.869474512800067156e+00
1.282694741938517836e+03,1.869473730356273622e+00
1.282663959229124885e+03,1.869472947931257734e+00
1.282633178612501069e+03,1.869472165525019047e+00
1.282602400088384456e+03,1.869471383137555565e+00
1.282571623656513111e+03,1.869470600768865065e+00
1.282540849316712411e+03,1.869469818418947549e+00
1.282510077068720420e+03,1.869469036087800573e+00
1.282479306912362517e+03,1.869468253775424138e+00
1.282448538847376767e+03,1.869467471481815801e+00
1.282417772873501235e+03,1.869466689206973786e+00
1.282387008990561299e+03,1.869465906950897649e+00
1.282356247198382334e+03,1.869465124713587612e+00
1.282325487496702408e+03,1.869464342495040787e+00
1.282294729885259585e+03,1.869463560295255844e+00
1.282263974363879242e+03,1.869462778114232115e+00
1.282233220932299446e+03,1.869461995951967159e+00
1.282202469590345572e+03,1.869461213808461642e+00
1.282171720337755687e+03,1.869460431683712454e+00
1.282140973174267856e+03,1.869459649577718041e+00
1.282110228099707456e+03,1.869458867490477960e+00
1.282079485113899864e+03,1.869458085421992433e+00
1.282048744216583145e+03,1.869457303372258794e+00
1.282018005407495366e+03,1.869456521341275268e+00
1.281987268686461903e+03,1.869455739329041410e+00
1.281956534053220821e+03,1.869454957335555223e+00
1.281925801507597498e+03,1.869454175360816262e+00
1.281895071049329999e+03,1.869453393404822528e+00
1.281864342678243702e+03,1.869452611467574021e+00
1.281833616394076671e+03,1.869451829549068300e+00
1.281802892196566972e+03,1.869451047649303366e+00
1.281772170085539983e+03,1.869450265768278774e+00
1.281741450060821080e+03,1.869449483905994969e+00
1.281710732122148329e+03,1.869448702062449064e+00
1.281680016269259795e+03,1.869447920237639282e+00
1.281649302501980856e+03,1.869447138431564959e+00
1.281618590820049576e+03,1.869446356644224760e+00
1.281587881223291333e+03,1.869445574875617799e+00
1.281557173711444193e+03,1.869444793125742299e+00
1.281526468284333532e+03,1.869444011394597815e+00
1.281495764941610105e+03,1.869443229682180352e+00
1.281465063683186600e+03,1.869442447988491462e+00
1.281434364508801082e+03,1.869441666313529149e+00
1.281403667418191617e+03,1.869440884657291191e+00
1.281372972411183582e+03,1.869440103019777810e+00
1.281342279487602354e+03,1.869439321400988119e+00
1.281311588647098688e+03,1.869438539800918342e+00
1.281280899889497960e+03,1.869437758219568257e+00
1.281250213214625546e+03,1.869436976656938088e+00
1.281219528622306825e+03,1.869436195113026722e+00
1.281188846112192550e+03,1.869435413587830830e+00
1.281158165684108099e+03,1.869434632081349523e+00
1.281127487337878847e+03,1.869433850593583468e+00
1.281096811073155550e+03,1.869433069124527558e+00
1.281066136889850895e+03,1.869432287674184234e+00
1.281035464787702949e+03,1.869431506242551055e+00
1.281004794766449777e+03,1.869430724829626023e+00
1.280974126825916755e+03,1.869429943435408692e+00
1.280943460965841950e+03,1.869429162059897065e+00
1.280912797186050739e+03,1.869428380703091142e+00
1.280882135486281186e+03,1.869427599364988257e+00
1.280851475866358669e+03,1.869426818045588634e+00
1.280820818326021254e+03,1.869426036744889830e+00
1.280790162865007005e+03,1.869425255462889846e+00
1.280759509483141301e+03,1.869424474199588238e+00
1.280728858180249517e+03,1.869423692954985228e+00
1.280698208956069720e+03,1.869422911729078374e+00
1.280667561810339976e+03,1.869422130521865233e+00
1.280636916742885660e+03,1.869421349333346249e+00
1.280606273753444839e+03,1.869420568163518315e+00
1.280575632841842889e+03,1.869419787012382317e+00
1.280544994007817877e+03,1.869419005879935369e+00
1.280514357251195179e+03,1.869418224766177472e+00
1.280483722571712860e+03,1.869417443671106405e+00
1.280453089969196299e+03,1.869416662594722167e+00
1.280422459443383559e+03,1.869415881537022317e+00
1.280391830994012707e+03,1.869415100498004634e+00
1.280361204620909120e+03,1.869414319477668895e+00
1.280330580323898175e+03,1.869413538476015546e+00
1.280299958102717937e+03,1.869412757493041255e+00
1.280269337957106472e+03,1.869411976528744912e+00
1.280238719886889157e+03,1.869411195583125851e+00
1.280208103891804058e+03,1.869410414656181851e+00
1.280177489971676550e+03,1.869409633747912691e+00
1.280146878126244701e+03,1.869408852858316150e+00
1.280116268355333887e+03,1.869408071987392006e+00
1.280085660658682173e+03,1.869407291135138482e+00
1.280055055036114936e+03,1.869406510301555135e+00
1.280024451487370243e+03,1.869405729486639967e+00
1.279993850012186158e+03,1.869404948690390755e+00
1.279963250609602255e+03,1.869404167912807724e+00
1.279932653279007354e+03,1.869403387153889540e+00
1.279902058020226832e+03,1.869402606413635093e+00
1.279871464832911442e+03,1.869401825692041053e+00
1.279840873716973874e+03,1.869401044989108973e+00
1.279810284672152193e+03,1.869400264304836190e+00
1.279779697698184464e+03,1.869399483639220705e+00
1.279749112794896064e+03,1.869398702992262518e+00
1.279718529962025059e+03,1.869397922363959186e+00
1.279687949199396826e+03,1.869397141754310487e+00
1.279657370506749430e+03,1.869396361163313536e+00
1.279626793883908249e+03,1.869395580590969219e+00
1.279596219330611348e+03,1.869394800037274651e+00
1.279565646846684103e+03,1.869394019502229831e+00
1.279535076431951893e+03,1.869393238985834316e+00
1.279504508086065471e+03,1.869392458488084108e+00
1.279473941808850213e+03,1.869391678008978541e+00
1.279443377600131498e+03,1.869390897548517616e+00
1.279412815459734702e+03,1.869390117106701332e+00
1.279382255387310579e+03,1.869389336683524805e+00
1.279351697382684506e+03,1.869388556278988478e+00
1.279321141445681860e+03,1.869387775893091685e+00
1.279290587576040707e+03,1.869386995525832429e+00
1.279260035773586424e+03,1.869386215177210264e+00
1.279229486038057075e+03,1.869385434847222749e+00
1.279198938369278039e+03,1.869384654535870549e+00
1.279168392766987381e+03,1.869383874243150112e+00
1.279137849231010478e+03,1.869383093969062326e+00
1.279107307761085394e+03,1.869382313713604304e+00
1.279076768357037508e+03,1.869381533476776047e+00
1.279046231018604885e+03,1.869380753258575112e+00
1.279015695745612902e+03,1.869379973059001498e+00
1.278985162537799624e+03,1.869379192878052542e+00
1.278954631394903117e+03,1.869378412715726245e+00
1.278924102316836070e+03,1.869377632572024606e+00
1.278893575303249236e+03,1.869376852446943182e+00
1.278863050354055304e+03,1.869376072340483530e+00
1.278832527468905027e+03,1.869375292252641430e+00
1.278802006647623784e+03,1.869374512183416881e+00
1.278771487890036951e+03,1.869373732132809440e+00
1.278740971195882594e+03,1.869372952100817109e+00
1.278710456564986089e+03,1.869372172087439443e+00
1.278679943997085502e+03,1.869371392092674000e+00
1.278649433492006210e+03,1.869370612116520558e+00
1.278618925049398968e+03,1.869369832158975120e+00
1.278588418669176463e+03,1.869369052220039240e+00
1.278557914351076761e+03,1.869368272299710698e+00
1.278527412094925239e+03,1.869367492397989272e+00
1.278496911900459963e+03,1.869366712514872964e+00
1.278466413767506310e+03,1.869365932650361328e+00
1.278435917695802345e+03,1.869365152804451924e+00
1.278405423685173446e+03,1.869364372977144528e+00
1.278374931735357677e+03,1.869363593168437143e+00
1.278344441846093105e+03,1.869362813378326882e+00
1.278313954017205106e+03,1.869362033606814411e+00
1.278283468248519057e+03,1.869361253853898619e+00
1.278252984539773024e+03,1.869360474119577953e+00
1.278222502890792384e+03,1.869359694403851524e+00
1.278192023301315203e+03,1.869358914706717778e+00
1.278161545771166857e+03,1.869358135028176049e+00
1.278131070300085412e+03,1.869357355368224116e+00
1.278100596887808933e+03,1.869356575726859315e+00
1.278070125534250110e+03,1.869355796104083645e+00
1.278039656239059696e+03,1.869355016499893329e+00
1.278009189002063067e+03,1.869354236914287704e+00
1.277978723823085602e+03,1.869353457347266323e+00
1.277948260701865365e+03,1.869352677798827411e+00
1.277917799638227734e+03,1.869351898268970524e+00
1.277887340631910774e+03,1.869351118757693220e+00
1.277856883682739863e+03,1.869350339264995053e+00
1.277826428790453065e+03,1.869349559790874249e+00
1.277795975954788446e+03,1.869348780335328142e+00
1.277765525175658695e+03,1.869348000898358952e+00
1.277735076452714566e+03,1.869347221479961796e+00
1.277704629785781435e+03,1.869346442080136672e+00
1.277674185174684681e+03,1.869345662698883581e+00
1.277643742619162367e+03,1.869344883336200080e+00
1.277613302119039872e+03,1.869344103992085504e+00
1.277582863674055261e+03,1.869343324666538297e+00
1.277552427284033911e+03,1.869342545359557795e+00
1.277521992948713887e+03,1.869341766071141775e+00
1.277491560667920567e+03,1.869340986801290017e+00
1.277461130441392015e+03,1.869340207550000077e+00
1.277430702268953610e+03,1.869339428317271734e+00
1.277400276150343416e+03,1.869338649103103212e+00
1.277369852085386810e+03,1.869337869907493621e+00
1.277339430073821859e+03,1.869337090730440742e+00
1.277309010115473939e+03,1.869336311571944798e+00
1.277278592210081115e+03,1.869335532432002900e+00
1.277248176357468765e+03,1.869334753310615271e+00
1.277217762557374954e+03,1.869333974207779248e+00
1.277187350809625059e+03,1.869333195123494828e+00
1.277156941114044457e+03,1.869332416057761792e+00
1.277126533470283903e+03,1.869331637010575475e+00
1.277096127878168772e+03,1.869330857981936322e+00
1.277065724337611755e+03,1.869330078971845444e+00
1.277035322848263604e+03,1.869329299980298620e+00
1.277004923409949697e+03,1.869328521007295851e+00
1.276974526022408099e+03,1.869327742052834251e+00
1.276944130685464188e+03,1.869326963116914486e+00
1.276913737398856028e+03,1.869326184199533669e+00
1.276883346162408998e+03,1.869325405300691578e+00
1.276852956975948473e+03,1.869324626420387991e+00
1.276822569839212520e+03,1.869323847558620910e+00
1.276792184751939203e+03,1.869323068715387448e+00
1.276761801713953901e+03,1.869322289890687827e+00
1.276731420725081989e+03,1.869321511084521825e+00
1.276701041785061534e+03,1.869320732296887000e+00
1.276670664893630601e+03,1.869319953527780909e+00
1.276640290050614567e+03,1.869319174777203330e+00
1.276609917255838809e+03,1.869318396045154262e+00
1.276579546509041393e+03,1.869317617331631043e+00
1.276549177809960383e+03,1.869316838636631672e+00
1.276518811158421158e+03,1.869316059960155707e+00
1.276488446554249094e+03,1.869315281302203147e+00
1.276458083997182257e+03,1.869314502662771327e+00
1.276427723487046023e+03,1.869313724041860247e+00
1.276397365023578459e+03,1.869312945439467466e+00
1.276367008606604941e+03,1.869312166855592761e+00
1.276336654235863534e+03,1.869311388290234133e+00
1.276306301911179617e+03,1.869310609743390916e+00
1.276275951632291253e+03,1.869309831215061113e+00
1.276245603398936510e+03,1.869309052705241836e+00
1.276215257211028074e+03,1.869308274213935528e+00
1.276184913068216702e+03,1.869307495741137748e+00
1.276154570970415080e+03,1.869306717286849828e+00
1.276124230917361274e+03,1.869305938851069548e+00
1.276093892908793350e+03,1.869305160433795354e+00
1.276063556944536685e+03,1.869304382035026357e+00
1.276033223024329345e+03,1.869303603654760115e+00
1.276002891147996706e+03,1.869302825292996850e+00
1.275972561314840277e+03,1.869302046949734786e+00
1.275942233523899631e+03,1.869301268624972368e+00
1.275911907775000145e+03,1.869300490318708929e+00
1.275881584067879885e+03,1.869299712030942473e+00
1.275851262402364227e+03,1.869298933761672110e+00
1.275820942778191238e+03,1.869298155510896287e+00
1.275790625195186294e+03,1.869297377278613892e+00
1.275760309653174772e+03,1.869296599064825148e+00
1.275729996151894738e+03,1.869295820869527835e+00
1.275699684691171569e+03,1.869295042692721287e+00
1.275669375270743330e+03,1.869294264534403283e+00
1.275639067890348088e+03,1.869293486394571380e+00
1.275608762549898529e+03,1.869292708273227133e+00
1.275578459249045409e+03,1.869291930170366545e+00
1.275548157987701416e+03,1.869291152085991392e+00
1.275517858765604615e+03,1.869290374020098788e+00
1.275487561582493072e+03,1.869289595972686957e+00
