time_s,root_branch,stack_depth
0.054266,upper_major,0
0.054267,upper_major,0
0.054268,upper_major,0
0.054269,upper_major,0
0.05427,upper_major,0
0.054271,upper_major,0
0.054272,upper_major,0
0.054273,upper_major,0
0.054274,upper_major,0
0.054275,upper_major,0
0.054276,upper_major,0
0.054277,upper_major,0
0.054278,upper_major,0
0.054279,upper_major,0
0.05428,upper_major,0
0.054281,upper_major,0
0.054282,upper_major,0
0.054283,upper_major,0
0.054284,upper_major,0
0.054285,upper_major,0
0.054286,upper_major,0
0.054287,upper_major,0
0.054288,upper_major,0
0.054289,upper_major,0
0.05429,upper_major,0
0.054291,upper_major,0
0.054292,upper_major,0
0.054293,upper_major,0
0.054294,upper_major,0
0.054295,upper_major,0
0.054296,upper_major,0
0.054297,upper_major,0
0.054298,upper_major,0
0.054299,upper_major,0
0.0543,upper_major,0
0.054301,upper_major,0
0.054302,upper_major,0
0.054303,upper_major,0
0.054304,upper_major,0
0.054305,upper_major,0
0.054306,upper_major,0
0.054307,upper_major,0
0.054308,upper_major,0
0.054309,upper_major,0
0.05431,upper_major,0
0.054311,upper_major,0
0.054312,upper_major,0
0.054313,upper_major,0
0.054314,upper_major,0
0.054315,upper_major,0
0.054316,upper_major,0
0.054317,upper_major,0
0.054318,upper_major,0
0.054319,upper_major,0
0.05432,upper_major,0
0.054321,upper_major,0
0.054322,upper_major,0
0.054323,upper_major,0
0.054324,upper_major,0
0.054325,upper_major,0
0.054326,upper_major,0
0.054327,upper_major,0
0.054328,upper_major,0
0.054329,upper_major,0
0.05433,upper_major,0
0.054331,upper_major,0
0.054332,upper_major,0
0.054333,upper_major,0
0.054334,upper_major,0
0.054335,upper_major,0
0.054336,upper_major,0
0.054337,upper_major,0
0.054338,upper_major,0
0.054339,upper_major,0
0.05434,upper_major,0
0.054341,upper_major,0
0.054342,upper_major,0
0.054343,upper_major,0
0.054344,upper_major,0
0.054345,upper_major,0
0.054346,upper_major,0
0.054347,upper_major,0
0.054348,upper_major,0
0.054349,upper_major,0
0.05435,upper_major,0
0.054351,upper_major,0
0.054352,upper_major,0
0.054353,upper_major,0
0.054354,upper_major,0
0.054355,upper_major,0
0.054356,upper_major,0
0.054357,upper_major,0
0.054358,upper_major,0
0.054359,upper_major,0
0.05436,upper_major,0
0.054361,upper_major,0
0.054362,upper_major,0
0.054363,upper_major,0
0.054364,upper_major,0
0.054365,upper_major,0
0.054366,upper_major,0
0.054367,upper_major,0
0.054368,upper_major,0
0.054369,upper_major,0
0.05437,upper_major,0
0.054371,upper_major,0
0.054372,upper_major,0
0.054373,upper_major,0
0.054374,upper_major,0
0.054375,upper_major,0
0.054376,upper_major,0
0.054377,upper_major,0
0.054378,upper_major,0
0.054379,upper_major,0
0.05438,upper_major,0
0.054381,upper_major,0
0.054382,upper_major,0
0.054383,upper_major,0
0.054384,upper_major,0
0.054385,upper_major,0
0.054386,upper_major,0
0.054387,upper_major,0
0.054388,upper_major,0
0.054389,upper_major,0
0.05439,upper_major,0
0.054391,upper_major,0
0.054392,upper_major,0
0.054393,upper_major,0
0.054394,upper_major,0
0.054395,upper_major,0
0.054396,upper_major,0
0.054397,upper_major,0
0.054398,upper_major,0
0.054399,upper_major,0
0.0544,upper_major,0
0.054401,upper_major,0
0.054402,upper_major,0
0.054403,upper_major,0
0.054404,upper_major,0
0.054405,upper_major,0
0.054406,upper_major,0
0.054407,upper_major,0
0.054408,upper_major,0
0.054409,upper_major,0
0.05441,upper_major,0
0.054411,upper_major,0
0.054412,upper_major,0
0.054413,upper_major,0
0.054414,upper_major,0
0.054415,upper_major,0
0.054416,upper_major,0
0.054417,upper_major,0
0.054418,upper_major,0
0.054419,upper_major,0
0.05442,upper_major,0
0.054421,upper_major,0
0.054422,upper_major,0
0.054423,upper_major,0
0.054424,upper_major,0
0.054425,upper_major,0
0.054426,upper_major,0
0.054427,upper_major,0
0.054428,upper_major,0
0.054429,upper_major,0
0.05443,upper_major,0
0.054431,upper_major,0
0.054432,upper_major,0
0.054433,upper_major,0
0.054434,upper_major,0
0.054435,upper_major,0
0.054436,upper_major,0
0.054437,upper_major,0
0.054438,upper_major,0
0.054439,upper_major,0
0.05444,upper_major,0
0.054441,upper_major,0
0.054442,upper_major,0
0.054443,upper_major,0
0.054444,upper_major,0
0.054445,upper_major,0
0.054446,upper_major,0
0.054447,upper_major,0
0.054448,upper_major,0
0.054449,upper_major,0
0.05445,upper_major,0
0.054451,upper_major,0
0.054452,upper_major,0
0.054453,upper_major,0
0.054454,upper_major,0
0.054455,upper_major,0
0.054456,upper_major,0
0.054457,upper_major,0
0.054458,upper_major,0
0.054459,upper_major,0
0.05446,upper_major,0
0.054461,upper_major,0
0.054462,upper_major,0
0.054463,upper_major,0
0.054464,upper_major,0
0.054465,upper_major,0
0.054466,upper_major,0
0.054467,upper_major,0
0.054468,upper_major,0
0.054469,upper_major,0
0.05447,upper_major,0
0.054471,upper_major,0
0.054472,upper_major,0
0.054473,upper_major,0
0.054474,upper_major,0
0.054475,upper_major,0
0.054476,upper_major,0
0.054477,upper_major,0
0.054478,upper_major,0
0.054479,upper_major,0
0.05448,upper_major,0
0.054481,upper_major,0
0.054482,upper_major,0
0.054483,upper_major,0
0.054484,upper_major,0
0.054485,upper_major,0
0.054486,upper_major,0
0.054487,upper_major,0
0.054488,upper_major,0
0.054489,upper_major,0
0.05449,upper_major,0
0.054491,upper_major,0
0.054492,upper_major,0
0.054493,upper_major,0
0.054494,upper_major,0
0.054495,upper_major,0
0.054496,upper_major,0
0.054497,upper_major,0
0.054498,upper_major,0
0.054499,upper_major,0
0.0545,upper_major,0
0.054501,upper_major,0
0.054502,upper_major,0
0.054503,upper_major,0
0.054504,upper_major,0
0.054505,upper_major,0
0.054506,upper_major,0
0.054507,upper_major,0
0.054508,upper_major,0
0.054509,upper_major,0
0.05451,upper_major,0
0.054511,upper_major,0
0.054512,upper_major,0
0.054513,upper_major,0
0.054514,upper_major,0
0.054515,upper_major,0
0.054516,upper_major,0
0.054517,upper_major,0
0.054518,upper_major,0
0.054519,upper_major,0
0.05452,upper_major,0
0.054521,upper_major,0
0.054522,upper_major,0
0.054523,upper_major,0
0.054524,upper_major,0
0.054525,upper_major,0
0.054526,upper_major,0
0.054527,upper_major,0
0.054528,upper_major,0
0.054529,upper_major,0
0.05453,upper_major,0
0.054531,upper_major,0
0.054532,upper_major,0
0.054533,upper_major,0
0.054534,upper_major,0
0.054535,upper_major,0
0.054536,upper_major,0
0.054537,upper_major,0
0.054538,upper_major,0
0.054539,upper_major,0
0.05454,upper_major,0
0.054541,upper_major,0
0.054542,upper_major,0
0.054543,upper_major,0
0.054544,upper_major,0
0.054545,upper_major,0
0.054546,upper_major,0
0.054547,upper_major,0
0.054548,upper_major,0
0.054549,upper_major,0
0.05455,upper_major,0
0.054551,upper_major,0
0.054552,upper_major,0
0.054553,upper_major,0
0.054554,upper_major,0
0.054555,upper_major,0
0.054556,upper_major,0
0.054557,upper_major,0
0.054558,upper_major,0
0.054559,upper_major,0
0.05456,upper_major,0
0.054561,upper_major,0
0.054562,upper_major,0
0.054563,upper_major,0
0.054564,upper_major,0
0.054565,upper_major,0
0.054566,upper_major,0
0.054567,upper_major,0
0.054568,upper_major,0
0.054569,upper_major,0
0.05457,upper_major,0
0.054571,upper_major,0
0.054572,upper_major,0
0.054573,upper_major,0
0.054574,upper_major,0
0.054575,upper_major,0
0.054576,upper_major,0
0.054577,upper_major,0
0.054578,upper_major,0
0.054579,upper_major,0
0.05458,upper_major,0
0.054581,upper_major,0
0.054582,upper_major,0
0.054583,upper_major,0
0.054584,upper_major,0
0.054585,upper_major,0
0.054586,upper_major,0
0.054587,upper_major,0
0.054588,upper_major,0
0.054589,upper_major,0
0.05459,upper_major,0
0.054591,upper_major,0
0.054592,upper_major,0
0.054593,upper_major,0
0.054594,upper_major,0
0.054595,upper_major,0
0.054596,upper_major,0
0.054597,upper_major,0
0.054598,upper_major,0
0.054599,upper_major,0
0.0546,upper_major,0
0.054601,upper_major,0
0.054602,upper_major,0
0.054603,upper_major,0
0.054604,upper_major,0
0.054605,upper_major,0
0.054606,upper_major,0
0.054607,upper_major,0
0.054608,upper_major,0
0.054609,upper_major,0
0.05461,upper_major,0
0.054611,upper_major,0
0.054612,upper_major,0
0.054613,upper_major,0
0.054614,upper_major,0
0.054615,upper_major,0
0.054616,upper_major,0
0.054617,upper_major,0
0.054618,upper_major,0
0.054619,upper_major,0
0.05462,upper_major,0
0.054621,upper_major,0
0.054622,upper_major,0
0.054623,upper_major,0
0.054624,upper_major,0
0.054625,upper_major,0
0.054626,upper_major,0
0.054627,upper_major,0
0.054628,upper_major,0
0.054629,upper_major,0
0.05463,upper_major,0
0.054631,upper_major,0
0.054632,upper_major,0
0.054633,upper_major,0
0.054634,upper_major,0
0.054635,upper_major,0
0.054636,upper_major,0
0.054637,upper_major,0
0.054638,upper_major,0
0.054639,upper_major,0
0.05464,upper_major,0
0.054641,upper_major,0
0.054642,upper_major,0
0.054643,upper_major,0
0.054644,upper_major,0
0.054645,upper_major,0
0.054646,upper_major,0
0.054647,upper_major,0
0.054648,upper_major,0
0.054649,upper_major,0
0.05465,upper_major,0
0.054651,upper_major,0
0.054652,upper_major,0
0.054653,upper_major,0
0.054654,upper_major,0
0.054655,upper_major,0
0.054656,upper_major,0
0.054657,upper_major,0
0.054658,upper_major,0
0.054659,upper_major,0
0.05466,upper_major,0
0.054661,upper_major,0
0.054662,upper_major,0
0.054663,upper_major,0
0.054664,upper_major,0
0.054665,upper_major,0
0.054666,upper_major,0
0.054667,upper_major,0
0.054668,upper_major,0
0.054669,upper_major,0
0.05467,upper_major,0
0.054671,upper_major,0
0.054672,upper_major,0
0.054673,upper_major,0
0.054674,upper_major,0
0.054675,upper_major,0
0.054676,upper_major,0
0.054677,upper_major,0
0.054678,upper_major,0
0.054679,upper_major,0
0.05468,upper_major,0
0.054681,upper_major,0
0.054682,upper_major,0
0.054683,upper_major,0
0.054684,upper_major,0
0.054685,upper_major,0
0.054686,upper_major,0
0.054687,upper_major,0
0.054688,upper_major,0
0.054689,upper_major,0
0.05469,upper_major,0
0.054691,upper_major,0
0.054692,upper_major,0
0.054693,upper_major,0
0.054694,upper_major,0
0.054695,upper_major,0
0.054696,upper_major,0
0.054697,upper_major,0
0.054698,upper_major,0
0.054699,upper_major,0
0.0547,upper_major,0
0.054701,upper_major,0
0.054702,upper_major,0
0.054703,upper_major,0
0.054704,upper_major,0
0.054705,upper_major,0
0.054706,upper_major,0
0.054707,upper_major,0
0.054708,upper_major,0
0.054709,upper_major,0
0.05471,upper_major,0
0.054711,upper_major,0
0.054712,upper_major,0
0.054713,upper_major,0
0.054714,upper_major,0
0.054715,upper_major,0
0.054716,upper_major,0
0.054717,upper_major,0
0.054718,upper_major,0
0.054719,upper_major,0
0.05472,upper_major,0
0.054721,upper_major,0
0.054722,upper_major,0
0.054723,upper_major,0
0.054724,upper_major,0
0.054725,upper_major,0
0.054726,upper_major,0
0.054727,upper_major,0
0.054728,upper_major,0
0.054729,upper_major,0
0.05473,upper_major,0
0.054731,upper_major,0
0.054732,upper_major,0
0.054733,upper_major,0
0.054734,upper_major,0
0.054735,upper_major,0
0.054736,upper_major,0
0.054737,upper_major,0
0.054738,upper_major,0
0.054739,upper_major,0
0.05474,upper_major,0
0.054741,upper_major,0
0.054742,upper_major,0
0.054743,upper_major,0
0.054744,upper_major,0
0.054745,upper_major,0
0.054746,upper_major,0
0.054747,upper_major,0
0.054748,upper_major,0
0.054749,upper_major,0
0.05475,upper_major,0
0.054751,upper_major,0
0.054752,upper_major,0
0.054753,upper_major,0
0.054754,upper_major,0
0.054755,upper_major,0
0.054756,upper_major,0
0.054757,upper_major,0
0.054758,upper_major,0
0.054759,upper_major,0
0.05476,upper_major,0
0.054761,upper_major,0
0.054762,upper_major,0
0.054763,upper_major,0
0.054764,upper_major,0
0.054765,upper_major,0
0.054766,upper_major,0
0.054767,upper_major,0
0.054768,upper_major,0
0.054769,upper_major,0
0.05477,upper_major,0
0.054771,upper_major,0
0.054772,upper_major,0
0.054773,upper_major,0
0.054774,upper_major,0
0.054775,upper_major,0
0.054776,upper_major,0
0.054777,upper_major,0
0.054778,upper_major,0
0.054779,upper_major,0
0.05478,upper_major,0
0.054781,upper_major,0
0.054782,upper_major,0
0.054783,upper_major,0
0.054784,upper_major,0
0.054785,upper_major,0
0.054786,upper_major,0
0.054787,upper_major,0
0.054788,upper_major,0
0.054789,upper_major,0
0.05479,upper_major,0
0.054791,upper_major,0
0.054792,upper_major,0
0.054793,upper_major,0
0.054794,upper_major,0
0.054795,upper_major,0
0.054796,upper_major,0
0.054797,upper_major,0
0.054798,upper_major,0
0.054799,upper_major,0
0.0548,upper_major,0
0.054801,upper_major,0
0.054802,upper_major,0
0.054803,upper_major,0
0.054804,upper_major,0
0.054805,upper_major,0
0.054806,upper_major,0
0.054807,upper_major,0
0.054808,upper_major,0
0.054809,upper_major,0
0.05481,upper_major,0
0.054811,upper_major,0
0.054812,upper_major,0
0.054813,upper_major,0
0.054814,upper_major,0
0.054815,upper_major,0
0.054816,upper_major,0
0.054817,upper_major,0
0.054818,upper_major,0
0.054819,upper_major,0
0.05482,upper_major,0
0.054821,upper_major,0
0.054822,upper_major,0
0.054823,upper_major,0
0.054824,upper_major,0
0.054825,upper_major,0
0.054826,upper_major,0
0.054827,upper_major,0
0.054828,upper_major,0
0.054829,upper_major,0
0.05483,upper_major,0
0.054831,upper_major,0
0.054832,upper_major,0
0.054833,upper_major,0
0.054834,upper_major,0
0.054835,upper_major,0
0.054836,upper_major,0
0.054837,upper_major,0
0.054838,upper_major,0
0.054839,upper_major,0
0.05484,upper_major,0
0.054841,upper_major,0
0.054842,upper_major,0
0.054843,upper_major,0
0.054844,upper_major,0
0.054845,upper_major,0
0.054846,upper_major,0
0.054847,upper_major,0
0.054848,upper_major,0
0.054849,upper_major,0
0.05485,upper_major,0
0.054851,upper_major,0
0.054852,upper_major,0
0.054853,upper_major,0
0.054854,upper_major,0
0.054855,upper_major,0
0.054856,upper_major,0
0.054857,upper_major,0
0.054858,upper_major,0
0.054859,upper_major,0
0.05486,upper_major,0
0.054861,upper_major,0
0.054862,upper_major,0
0.054863,upper_major,0
0.054864,upper_major,0
0.054865,upper_major,0
0.054866,upper_major,0
0.054867,upper_major,0
0.054868,upper_major,0
0.054869,upper_major,0
0.05487,upper_major,0
0.054871,upper_major,0
0.054872,upper_major,0
0.054873,upper_major,0
0.054874,upper_major,0
0.054875,upper_major,0
0.054876,upper_major,0
0.054877,upper_major,0
0.054878,upper_major,0
0.054879,upper_major,0
0.05488,upper_major,0
0.054881,upper_major,0
0.054882,upper_major,0
0.054883,upper_major,0
0.054884,upper_major,0
0.054885,upper_major,0
0.054886,upper_major,0
0.054887,upper_major,0
0.054888,upper_major,0
0.054889,upper_major,0
0.05489,upper_major,0
0.054891,upper_major,0
0.054892,upper_major,0
0.054893,upper_major,0
0.054894,upper_major,0
0.054895,upper_major,0
0.054896,upper_major,0
0.054897,upper_major,0
0.054898,upper_major,0
0.054899,upper_major,0
0.0549,upper_major,0
0.054901,upper_major,0
0.054902,upper_major,0
0.054903,upper_major,0
0.054904,upper_major,0
0.054905,upper_major,0
0.054906,upper_major,0
0.054907,upper_major,0
0.054908,upper_major,0
0.054909,upper_major,0
0.05491,upper_major,0
0.054911,upper_major,0
0.054912,upper_major,0
0.054913,upper_major,0
0.054914,upper_major,0
0.054915,upper_major,0
0.054916,upper_major,0
0.054917,upper_major,0
0.054918,upper_major,0
0.054919,upper_major,0
0.05492,upper_major,0
0.054921,upper_major,0
0.054922,upper_major,0
0.054923,upper_major,0
0.054924,upper_major,0
0.054925,upper_major,0
0.054926,upper_major,0
0.054927,upper_major,0
0.054928,upper_major,0
0.054929,upper_major,0
0.05493,upper_major,0
0.054931,upper_major,0
0.054932,upper_major,0
0.054933,upper_major,0
0.054934,upper_major,0
0.054935,upper_major,0
0.054936,upper_major,0
0.054937,upper_major,0
0.054938,upper_major,0
0.054939,upper_major,0
0.05494,upper_major,0
0.054941,upper_major,0
0.054942,upper_major,0
0.054943,upper_major,0
0.054944,upper_major,0
0.054945,upper_major,0
0.054946,upper_major,0
0.054947,upper_major,0
0.054948,upper_major,0
0.054949,upper_major,0
0.05495,upper_major,0
0.054951,upper_major,0
0.054952,upper_major,0
0.054953,upper_major,0
0.054954,upper_major,0
0.054955,upper_major,0
0.054956,upper_major,0
0.054957,upper_major,0
0.054958,upper_major,0
0.054959,upper_major,0
0.05496,upper_major,0
0.054961,upper_major,0
0.054962,upper_major,0
0.054963,upper_major,0
0.054964,upper_major,0
0.054965,upper_major,0
0.054966,upper_major,0
0.054967,upper_major,0
0.054968,upper_major,0
0.054969,upper_major,0
0.05497,upper_major,0
0.054971,upper_major,0
0.054972,upper_major,0
0.054973,upper_major,0
0.054974,upper_major,0
0.054975,upper_major,0
0.054976,upper_major,0
0.054977,upper_major,0
0.054978,upper_major,0
0.054979,upper_major,0
0.05498,upper_major,0
0.054981,upper_major,0
0.054982,upper_major,0
0.054983,upper_major,0
0.054984,upper_major,0
0.054985,upper_major,0
0.054986,upper_major,0
0.054987,upper_major,0
0.054988,upper_major,0
0.054989,upper_major,0
0.05499,upper_major,0
0.054991,upper_major,0
0.054992,upper_major,0
0.054993,upper_major,0
0.054994,upper_major,0
0.054995,upper_major,0
0.054996,upper_major,0
0.054997,upper_major,0
0.054998,upper_major,0
0.054999,upper_major,0
0.055,upper_major,0
0.055001,upper_major,0
0.055002,upper_major,0
0.055003,upper_major,0
0.055004,upper_major,0
0.055005,upper_major,0
0.055006,upper_major,0
0.055007,upper_major,0
0.055008,upper_major,0
0.055009,upper_major,0
0.05501,upper_major,0
0.055011,upper_major,0
0.055012,upper_major,0
0.055013,upper_major,0
0.055014,upper_major,0
0.055015,upper_major,0
0.055016,upper_major,0
0.055017,upper_major,0
0.055018,upper_major,0
0.055019,upper_major,0
0.05502,upper_major,0
0.055021,upper_major,0
0.055022,upper_major,0
0.055023,upper_major,0
0.055024,upper_major,0
0.055025,upper_major,0
0.055026,upper_major,0
0.055027,upper_major,0
0.055028,upper_major,0
0.055029,upper_major,0
0.05503,upper_major,0
0.055031,upper_major,0
0.055032,upper_major,0
0.055033,upper_major,0
0.055034,upper_major,0
0.055035,upper_major,0
0.055036,upper_major,0
0.055037,upper_major,0
0.055038,upper_major,0
0.055039,upper_major,0
0.05504,upper_major,0
0.055041,upper_major,0
0.055042,upper_major,0
0.055043,upper_major,0
0.055044,upper_major,0
0.055045,upper_major,0
0.055046,upper_major,0
0.055047,upper_major,0
0.055048,upper_major,0
0.055049,upper_major,0
0.05505,upper_major,0
0.055051,upper_major,0
0.055052,upper_major,0
0.055053,upper_major,0
0.055054,upper_major,0
0.055055,upper_major,0
0.055056,upper_major,0
0.055057,upper_major,0
0.055058,upper_major,0
0.055059,upper_major,0
0.05506,upper_major,0
0.055061,upper_major,0
0.055062,upper_major,0
0.055063,upper_major,0
0.055064,upper_major,0
0.055065,upper_major,0
0.055066,upper_major,0
0.055067,upper_major,0
0.055068,upper_major,0
0.055069,upper_major,0
0.05507,upper_major,0
0.055071,upper_major,0
0.055072,upper_major,0
0.055073,upper_major,0
0.055074,upper_major,0
0.055075,upper_major,0
0.055076,upper_major,0
0.055077,upper_major,0
0.055078,upper_major,0
0.055079,upper_major,0
0.05508,upper_major,0
0.055081,upper_major,0
0.055082,upper_major,0
0.055083,upper_major,0
0.055084,upper_major,0
0.055085,upper_major,0
0.055086,upper_major,0
0.055087,upper_major,0
0.055088,upper_major,0
0.055089,upper_major,0
0.05509,upper_major,0
0.055091,upper_major,0
0.055092,upper_major,0
0.055093,upper_major,0
0.055094,upper_major,0
0.055095,upper_major,0
0.055096,upper_major,0
0.055097,upper_major,0
0.055098,upper_major,0
0.055099,upper_major,0
0.0551,upper_major,0
0.055101,upper_major,0
0.055102,upper_major,0
0.055103,upper_major,0
0.055104,upper_major,0
0.055105,upper_major,0
0.055106,upper_major,0
0.055107,upper_major,0
0.055108,upper_major,0
0.055109,upper_major,0
0.05511,upper_major,0
0.055111,upper_major,0
0.055112,upper_major,0
0.055113,upper_major,0
0.055114,upper_major,0
0.055115,upper_major,0
0.055116,upper_major,0
0.055117,upper_major,0
0.055118,upper_major,0
0.055119,upper_major,0
0.05512,upper_major,0
0.055121,upper_major,0
0.055122,upper_major,0
0.055123,upper_major,0
0.055124,upper_major,0
0.055125,upper_major,0
0.055126,upper_major,0
0.055127,upper_major,0
0.055128,upper_major,0
0.055129,upper_major,0
0.05513,upper_major,0
0.055131,upper_major,0
0.055132,upper_major,0
0.055133,upper_major,0
0.055134,upper_major,0
0.055135,upper_major,0
0.055136,upper_major,0
0.055137,upper_major,0
0.055138,upper_major,0
0.055139,upper_major,0
0.05514,upper_major,0
0.055141,upper_major,0
0.055142,upper_major,0
0.055143,upper_major,0
0.055144,upper_major,0
0.055145,upper_major,0
0.055146,upper_major,0
0.055147,upper_major,0
0.055148,upper_major,0
0.055149,upper_major,0
0.05515,upper_major,0
0.055151,upper_major,0
0.055152,upper_major,0
0.055153,upper_major,0
0.055154,upper_major,0
0.055155,upper_major,0
0.055156,upper_major,0
0.055157,upper_major,0
0.055158,upper_major,0
0.055159,upper_major,0
0.05516,upper_major,0
0.055161,upper_major,0
0.055162,upper_major,0
0.055163,upper_major,0
0.055164,upper_major,0
0.055165,upper_major,0
0.055166,upper_major,0
0.055167,upper_major,0
0.055168,upper_major,0
0.055169,upper_major,0
0.05517,upper_major,0
0.055171,upper_major,0
0.055172,upper_major,0
0.055173,upper_major,0
0.055174,upper_major,0
0.055175,upper_major,0
0.055176,upper_major,0
0.055177,upper_major,0
0.055178,upper_major,0
0.055179,upper_major,0
0.05518,upper_major,0
0.055181,upper_major,0
0.055182,upper_major,0
0.055183,upper_major,0
0.055184,upper_major,0
0.055185,upper_major,0
0.055186,upper_major,0
0.055187,upper_major,0
0.055188,upper_major,0
0.055189,upper_major,0
0.05519,upper_major,0
0.055191,upper_major,0
0.055192,upper_major,0
0.055193,upper_major,0
0.055194,upper_major,0
0.055195,upper_major,0
0.055196,upper_major,0
0.055197,upper_major,0
0.055198,upper_major,0
0.055199,upper_major,0
0.0552,upper_major,0
0.055201,upper_major,0
0.055202,upper_major,0
0.055203,upper_major,0
0.055204,upper_major,0
0.055205,upper_major,0
0.055206,upper_major,0
0.055207,upper_major,0
0.055208,upper_major,0
0.055209,upper_major,0
0.05521,upper_major,0
0.055211,upper_major,0
0.055212,upper_major,0
0.055213,upper_major,0
0.055214,upper_major,0
0.055215,upper_major,0
0.055216,upper_major,0
0.055217,upper_major,0
0.055218,upper_major,0
0.055219,upper_major,0
0.05522,upper_major,0
0.055221,upper_major,0
0.055222,upper_major,0
0.055223,upper_major,0
0.055224,upper_major,0
0.055225,upper_major,0
0.055226,upper_major,0
0.055227,upper_major,0
0.055228,upper_major,0
0.055229,upper_major,0
0.05523,upper_major,0
0.055231,upper_major,0
0.055232,upper_major,0
0.055233,upper_major,0
0.055234,upper_major,0
0.055235,upper_major,0
0.055236,upper_major,0
0.055237,upper_major,0
0.055238,upper_major,0
0.055239,upper_major,0
0.05524,upper_major,0
0.055241,upper_major,0
0.055242,upper_major,0
0.055243,upper_major,0
0.055244,upper_major,0
0.055245,upper_major,0
0.055246,upper_major,0
0.055247,upper_major,0
0.055248,upper_major,0
0.055249,upper_major,0
0.05525,upper_major,0
0.055251,upper_major,0
0.055252,upper_major,0
0.055253,upper_major,0
0.055254,upper_major,0
0.055255,upper_major,0
0.055256,upper_major,0
0.055257,upper_major,0
0.055258,upper_major,0
0.055259,upper_major,0
0.05526,upper_major,0
0.055261,upper_major,0
0.055262,upper_major,0
0.055263,upper_major,0
0.055264,upper_major,0
0.055265,upper_major,0
0.055266,upper_major,0
0.055267,upper_major,0
0.055268,upper_major,0
0.055269,upper_major,0
0.05527,upper_major,0
0.055271,upper_major,0
0.055272,upper_major,0
0.055273,upper_major,0
0.055274,upper_major,0
0.055275,upper_major,0
0.055276,upper_major,0
0.055277,upper_major,0
0.055278,upper_major,0
0.055279,upper_major,0
0.05528,upper_major,0
0.055281,upper_major,0
0.055282,upper_major,0
0.055283,upper_major,0
0.055284,upper_major,0
0.055285,upper_major,0
0.055286,upper_major,0
0.055287,upper_major,0
0.055288,upper_major,0
0.055289,upper_major,0
0.05529,upper_major,0
0.055291,upper_major,0
0.055292,upper_major,0
0.055293,upper_major,0
0.055294,upper_major,0
0.055295,upper_major,0
0.055296,upper_major,0
0.055297,upper_major,0
0.055298,upper_major,0
0.055299,upper_major,0
0.0553,upper_major,0
0.055301,upper_major,0
0.055302,upper_major,0
0.055303,upper_major,0
0.055304,upper_major,0
0.055305,upper_major,0
0.055306,upper_major,0
0.055307,upper_major,0
0.055308,upper_major,0
0.055309,upper_major,0
0.05531,upper_major,0
0.055311,upper_major,0
0.055312,upper_major,0
0.055313,upper_major,0
0.055314,upper_major,0
0.055315,upper_major,0
0.055316,upper_major,0
0.055317,upper_major,0
0.055318,upper_major,0
0.055319,upper_major,0
0.05532,upper_major,0
0.055321,upper_major,0
0.055322,upper_major,0
0.055323,upper_major,0
0.055324,upper_major,0
0.055325,upper_major,0
0.055326,upper_major,0
0.055327,upper_major,0
0.055328,upper_major,0
0.055329,upper_major,0
0.05533,upper_major,0
0.055331,upper_major,0
0.055332,upper_major,0
0.055333,upper_major,0
0.055334,upper_major,0
0.055335,upper_major,0
0.055336,upper_major,0
0.055337,upper_major,0
0.055338,upper_major,0
0.055339,upper_major,0
0.05534,upper_major,0
0.055341,upper_major,0
0.055342,upper_major,0
0.055343,upper_major,0
0.055344,upper_major,0
0.055345,upper_major,0
0.055346,upper_major,0
0.055347,upper_major,0
0.055348,upper_major,0
0.055349,upper_major,0
0.05535,upper_major,0
0.055351,upper_major,0
0.055352,upper_major,0
0.055353,upper_major,0
0.055354,upper_major,0
0.055355,upper_major,0
0.055356,upper_major,0
0.055357,upper_major,0
0.055358,upper_major,0
0.055359,upper_major,0
0.05536,upper_major,0
0.055361,upper_major,0
0.055362,upper_major,0
0.055363,upper_major,0
0.055364,upper_major,0
0.055365,upper_major,0
0.055366,upper_major,0
0.055367,upper_major,0
0.055368,upper_major,0
0.055369,upper_major,0
0.05537,upper_major,0
0.055371,upper_major,0
0.055372,upper_major,0
0.055373,upper_major,0
0.055374,upper_major,0
0.055375,upper_major,0
0.055376,upper_major,0
0.055377,upper_major,0
0.055378,upper_major,0
0.055379,upper_major,0
0.05538,upper_major,0
0.055381,upper_major,0
0.055382,upper_major,0
0.055383,upper_major,0
0.055384,upper_major,0
0.055385,upper_major,0
0.055386,upper_major,0
0.055387,upper_major,0
0.055388,upper_major,0
0.055389,upper_major,0
0.05539,upper_major,0
0.055391,upper_major,0
0.055392,upper_major,0
0.055393,upper_major,0
0.055394,upper_major,0
0.055395,upper_major,0
0.055396,upper_major,0
0.055397,upper_major,0
0.055398,upper_major,0
0.055399,upper_major,0
0.0554,upper_major,0
0.055401,upper_major,0
0.055402,upper_major,0
0.055403,upper_major,0
0.055404,upper_major,0
0.055405,upper_major,0
0.055406,upper_major,0
0.055407,upper_major,0
0.055408,upper_major,0
0.055409,upper_major,0
0.05541,upper_major,0
0.055411,upper_major,0
0.055412,upper_major,0
0.055413,upper_major,0
0.055414,upper_major,0
0.055415,upper_major,0
0.055416,upper_major,0
0.055417,upper_major,0
0.055418,upper_major,0
0.055419,upper_major,0
0.05542,upper_major,0
0.055421,upper_major,0
0.055422,upper_major,0
0.055423,upper_major,0
0.055424,upper_major,0
0.055425,upper_major,0
0.055426,upper_major,0
0.055427,upper_major,0
0.055428,upper_major,0
0.055429,upper_major,0
0.05543,upper_major,0
