time_s,I_A
7.328799999999999204e-02,7.775096453634264826e-01
7.328899999999999304e-02,7.774984587604122366e-01
7.328999999999999404e-02,7.774872726160276803e-01
7.329099999999999504e-02,7.774760869302729249e-01
7.329199999999999604e-02,7.774649017030781373e-01
7.329299999999999704e-02,7.774537169344433174e-01
7.329399999999999804e-02,7.774425326243334933e-01
7.329499999999999904e-02,7.774313487727136929e-01
7.329600000000000004e-02,7.774201653795490552e-01
7.329700000000000104e-02,7.774089824448049413e-01
7.329800000000000204e-02,7.773977999684809070e-01
7.329900000000000304e-02,7.773866179505071194e-01
7.329999999999999016e-02,7.773754363908840226e-01
7.330099999999999116e-02,7.773642552895762003e-01
7.330199999999999216e-02,7.773530746465491248e-01
7.330299999999999316e-02,7.773418944617676019e-01
7.330399999999999416e-02,7.773307147351967705e-01
7.330499999999999516e-02,7.773195354668365198e-01
7.330599999999999616e-02,7.773083566566172387e-01
7.330699999999999716e-02,7.772971783045388161e-01
7.330799999999999816e-02,7.772860004105663911e-01
7.330899999999999916e-02,7.772748229746649917e-01
7.331000000000000016e-02,7.772636459967995348e-01
7.331100000000000116e-02,7.772524694769351594e-01
7.331200000000000216e-02,7.772412934150721986e-01
7.331300000000000316e-02,7.772301178111403752e-01
7.331399999999999029e-02,7.772189426651400224e-01
7.331499999999999129e-02,7.772077679770009739e-01
7.331599999999999229e-02,7.771965937467233410e-01
7.331699999999999329e-02,7.771854199743073455e-01
7.331799999999999429e-02,7.771742466596828214e-01
7.331899999999999529e-02,7.771630738028150187e-01
7.331999999999999629e-02,7.771519014036689654e-01
7.332099999999999729e-02,7.771407294622447726e-01
7.332199999999999829e-02,7.771295579785073571e-01
7.332299999999999929e-02,7.771183869524219689e-01
7.332400000000000029e-02,7.771072163839184421e-01
7.332500000000000129e-02,7.770960462730319707e-01
7.332600000000000229e-02,7.770848766196927215e-01
7.332700000000000329e-02,7.770737074238656117e-01
7.332799999999999041e-02,7.770625386855506411e-01
7.332899999999999141e-02,7.770513704046781989e-01
7.332999999999999241e-02,7.770402025812479518e-01
7.333099999999999341e-02,7.770290352152602331e-01
7.333199999999999441e-02,7.770178683066449876e-01
7.333299999999999541e-02,7.770067018553673543e-01
7.333399999999999641e-02,7.769955358613923613e-01
7.333499999999999741e-02,7.769843703247200084e-01
7.333599999999999841e-02,7.769732052453153237e-01
7.333699999999999941e-02,7.769620406231086962e-01
7.333800000000000041e-02,7.769508764580997928e-01
7.333900000000000141e-02,7.769397127502540856e-01
7.334000000000000241e-02,7.769285494995711305e-01
7.334100000000000341e-02,7.769173867059814276e-01
7.334199999999999053e-02,7.769062243694847547e-01
7.334299999999999153e-02,7.768950624900113899e-01
7.334399999999999253e-02,7.768839010675613332e-01
7.334499999999999353e-02,7.768727401020645296e-01
7.334599999999999453e-02,7.768615795935562840e-01
7.334699999999999553e-02,7.768504195419665415e-01
7.334799999999999653e-02,7.768392599472601079e-01
7.334899999999999753e-02,7.768281008094375384e-01
7.334999999999999853e-02,7.768169421284285558e-01
7.335099999999999953e-02,7.768057839042331603e-01
7.335200000000000053e-02,7.767946261368168237e-01
7.335300000000000153e-02,7.767834688261442411e-01
7.335400000000000253e-02,7.767723119721806624e-01
7.335500000000000353e-02,7.767611555748910046e-01
7.335599999999999066e-02,7.767499996342754898e-01
7.335699999999999166e-02,7.767388441502640628e-01
7.335799999999999266e-02,7.767276891228569458e-01
7.335899999999999366e-02,7.767165345520536945e-01
7.335999999999999466e-02,7.767053804377500592e-01
7.336099999999999566e-02,7.766942267799459287e-01
7.336199999999999666e-02,7.766830735786061091e-01
7.336299999999999766e-02,7.766719208337308222e-01
7.336399999999999866e-02,7.766607685452501242e-01
7.336499999999999966e-02,7.766496167131642370e-01
7.336600000000000066e-02,7.766384653374377445e-01
7.336700000000000166e-02,7.766273144180363408e-01
7.336800000000000266e-02,7.766161639549246098e-01
7.336899999999998978e-02,7.766050139481026626e-01
7.336999999999999078e-02,7.765938643975008882e-01
7.337099999999999178e-02,7.765827153030840924e-01
7.337199999999999278e-02,7.765715666648524973e-01
7.337299999999999378e-02,7.765604184827710199e-01
7.337399999999999478e-02,7.765492707568045772e-01
7.337499999999999578e-02,7.765381234869185301e-01
7.337599999999999678e-02,7.765269766730780177e-01
7.337699999999999778e-02,7.765158303152827068e-01
7.337799999999999878e-02,7.765046844134632087e-01
7.337899999999999978e-02,7.764935389676189681e-01
7.338000000000000078e-02,7.764823939777154571e-01
7.338100000000000178e-02,7.764712494437175927e-01
7.338200000000000278e-02,7.764601053655905138e-01
7.338299999999998990e-02,7.764489617432991375e-01
7.338399999999999090e-02,7.764378185768436857e-01
7.338499999999999190e-02,7.764266758661543255e-01
7.338599999999999290e-02,7.764155336112308348e-01
7.338699999999999390e-02,7.764043918120034915e-01
7.338799999999999490e-02,7.763932504684722957e-01
7.338899999999999590e-02,7.763821095806372474e-01
7.338999999999999690e-02,7.763709691484284026e-01
7.339099999999999790e-02,7.763598291718110112e-01
7.339199999999999890e-02,7.763486896507849622e-01
7.339299999999999990e-02,7.763375505852804226e-01
7.339400000000000091e-02,7.763264119752973924e-01
7.339500000000000191e-02,7.763152738208008996e-01
7.339600000000000291e-02,7.763041361217561942e-01
7.339699999999999003e-02,7.762929988781281931e-01
7.339799999999999103e-02,7.762818620899167854e-01
7.339899999999999203e-02,7.762707257570524710e-01
7.339999999999999303e-02,7.762595898795349170e-01
7.340099999999999403e-02,7.762484544573292622e-01
7.340199999999999503e-02,7.762373194904008677e-01
7.340299999999999603e-02,7.762261849786794565e-01
7.340399999999999703e-02,7.762150509222003336e-01
7.340499999999999803e-02,7.762039173208934439e-01
7.340599999999999903e-02,7.761927841747238155e-01
7.340700000000000003e-02,7.761816514836915593e-01
7.340800000000000103e-02,7.761705192477618143e-01
7.340900000000000203e-02,7.761593874668993864e-01
7.341000000000000303e-02,7.761482561410696368e-01
7.341099999999999015e-02,7.761371252702374823e-01
7.341199999999999115e-02,7.761259948544030340e-01
7.341299999999999215e-02,7.761148648934963479e-01
7.341399999999999315e-02,7.761037353875174238e-01
7.341499999999999415e-02,7.760926063363965399e-01
7.341599999999999515e-02,7.760814777401334741e-01
7.341699999999999615e-02,7.760703495987283373e-01
7.341799999999999715e-02,7.760592219121114077e-01
7.341899999999999815e-02,7.760480946802474911e-01
7.341999999999999915e-02,7.760369679031370316e-01
7.342100000000000015e-02,7.760258415807096410e-01
7.342200000000000115e-02,7.760147157129657636e-01
7.342300000000000215e-02,7.760035902998702051e-01
7.342400000000000315e-02,7.759924653413879936e-01
7.342499999999999027e-02,7.759813408374844901e-01
7.342599999999999127e-02,7.759702167881245005e-01
7.342699999999999227e-02,7.759590931933082469e-01
7.342799999999999327e-02,7.759479700529656743e-01
7.342899999999999427e-02,7.759368473671318656e-01
7.342999999999999527e-02,7.759257251357019047e-01
7.343099999999999627e-02,7.759146033586759028e-01
7.343199999999999728e-02,7.759034820360538598e-01
7.343299999999999828e-02,7.758923611677659427e-01
7.343399999999999928e-02,7.758812407537770683e-01
7.343500000000000028e-02,7.758701207940873479e-01
7.343600000000000128e-02,7.758590012886620313e-01
7.343700000000000228e-02,7.758478822374658135e-01
7.343800000000000328e-02,7.758367636404641665e-01
7.343899999999999040e-02,7.758256454976217853e-01
7.343999999999999140e-02,7.758145278089387809e-01
7.344099999999999240e-02,7.758034105743456532e-01
7.344199999999999340e-02,7.757922937938420693e-01
7.344299999999999440e-02,7.757811774673580851e-01
7.344399999999999540e-02,7.757700615948940337e-01
7.344499999999999640e-02,7.757589461764494709e-01
7.344599999999999740e-02,7.757478312119551189e-01
7.344699999999999840e-02,7.757367167013755616e-01
7.344799999999999940e-02,7.757256026447110209e-01
7.344900000000000040e-02,7.757144890419266359e-01
7.345000000000000140e-02,7.757033758929523515e-01
7.345100000000000240e-02,7.756922631977883897e-01
7.345200000000000340e-02,7.756811509564345286e-01
7.345299999999999052e-02,7.756700391687860741e-01
7.345399999999999152e-02,7.756589278348779981e-01
7.345499999999999252e-02,7.756478169546404677e-01
7.345599999999999352e-02,7.756367065280734829e-01
7.345699999999999452e-02,7.756255965551419607e-01
7.345799999999999552e-02,7.756144870358112620e-01
7.345899999999999652e-02,7.756033779700461928e-01
7.345999999999999752e-02,7.755922693578120031e-01
7.346099999999999852e-02,7.755811611991084709e-01
7.346199999999999952e-02,7.755700534939009572e-01
7.346300000000000052e-02,7.755589462421194069e-01
7.346400000000000152e-02,7.755478394437639311e-01
7.346500000000000252e-02,7.755367330987995578e-01
7.346600000000000352e-02,7.755256272071914259e-01
7.346699999999999064e-02,7.755145217689044523e-01
7.346799999999999164e-02,7.755034167839039982e-01
7.346899999999999264e-02,7.754923122522247025e-01
7.346999999999999365e-02,7.754812081737618712e-01
7.347099999999999465e-02,7.754701045485156152e-01
7.347199999999999565e-02,7.754590013764507406e-01
7.347299999999999665e-02,7.754478986575326083e-01
7.347399999999999765e-02,7.754367963917262463e-01
7.347499999999999865e-02,7.754256945789965716e-01
7.347599999999999965e-02,7.754145932193438062e-01
7.347700000000000065e-02,7.754034923127328671e-01
7.347800000000000165e-02,7.753923918591288933e-01
7.347900000000000265e-02,7.753812918584968017e-01
7.347999999999998977e-02,7.753701923108019534e-01
7.348099999999999077e-02,7.753590932160442373e-01
7.348199999999999177e-02,7.753479945741535984e-01
7.348299999999999277e-02,7.753368963851302587e-01
7.348399999999999377e-02,7.753257986489043851e-01
7.348499999999999477e-02,7.753147013654758668e-01
7.348599999999999577e-02,7.753036045348096206e-01
7.348699999999999677e-02,7.752925081569062016e-01
7.348799999999999777e-02,7.752814122316951106e-01
7.348899999999999877e-02,7.752703167591767919e-01
7.348999999999999977e-02,7.752592217392811902e-01
7.349100000000000077e-02,7.752481271720084166e-01
7.349200000000000177e-02,7.752370330573233881e-01
7.349300000000000277e-02,7.752259393951913546e-01
7.349399999999998989e-02,7.752148461855773443e-01
7.349499999999999089e-02,7.752037534284464959e-01
7.349599999999999189e-02,7.751926611237984766e-01
7.349699999999999289e-02,7.751815692715987582e-01
7.349799999999999389e-02,7.751704778717772859e-01
7.349899999999999489e-02,7.751593869243690316e-01
7.349999999999999589e-02,7.751482964293042732e-01
7.350099999999999689e-02,7.751372063865477058e-01
7.350199999999999789e-02,7.751261167960998844e-01
7.350299999999999889e-02,7.751150276578904208e-01
7.350399999999999989e-02,7.751039389719197592e-01
7.350500000000000089e-02,7.750928507381525945e-01
7.350600000000000189e-02,7.750817629565193156e-01
7.350700000000000289e-02,7.750706756270199227e-01
7.350799999999999002e-02,7.750595887496544156e-01
7.350899999999999102e-02,7.750485023243527394e-01
7.350999999999999202e-02,7.750374163511151160e-01
7.351099999999999302e-02,7.750263308298716014e-01
7.351199999999999402e-02,7.750152457606221956e-01
7.351299999999999502e-02,7.750041611433670097e-01
7.351399999999999602e-02,7.749930769780359885e-01
7.351499999999999702e-02,7.749819932645943821e-01
7.351599999999999802e-02,7.749709100030420794e-01
7.351699999999999902e-02,7.749598271933442195e-01
7.351800000000000002e-02,7.749487448354309693e-01
7.351900000000000102e-02,7.749376629293023289e-01
7.352000000000000202e-02,7.749265814749233261e-01
7.352100000000000302e-02,7.749155004722589890e-01
7.352199999999999014e-02,7.749044199213095396e-01
7.352299999999999114e-02,7.748933398220397839e-01
7.352399999999999214e-02,7.748822601743799998e-01
7.352499999999999314e-02,7.748711809783300763e-01
7.352599999999999414e-02,7.748601022338553745e-01
7.352699999999999514e-02,7.748490239409205893e-01
7.352799999999999614e-02,7.748379460994911927e-01
7.352899999999999714e-02,7.748268687095318796e-01
7.352999999999999814e-02,7.748157917710429832e-01
7.353099999999999914e-02,7.748047152839891982e-01
7.353200000000000014e-02,7.747936392483358858e-01
7.353300000000000114e-02,7.747825636640481850e-01
7.353400000000000214e-02,7.747714885310910127e-01
7.353500000000000314e-02,7.747604138494643689e-01
7.353599999999999026e-02,7.747493396190635595e-01
7.353699999999999126e-02,7.747382658399234456e-01
7.353799999999999226e-02,7.747271925120091662e-01
7.353899999999999326e-02,7.747161196352856383e-01
7.353999999999999426e-02,7.747050472097180007e-01
7.354099999999999526e-02,7.746939752352715036e-01
7.354199999999999626e-02,7.746829037119460359e-01
7.354299999999999726e-02,7.746718326396715426e-01
7.354399999999999826e-02,7.746607620184484677e-01
7.354499999999999926e-02,7.746496918482415062e-01
7.354600000000000026e-02,7.746386221289809360e-01
7.354700000000000126e-02,7.746275528607017291e-01
7.354800000000000226e-02,7.746164840433338306e-01
7.354900000000000326e-02,7.746054156768427124e-01
7.354999999999999039e-02,7.745943477612280414e-01
7.355099999999999139e-02,7.745832802964200958e-01
7.355199999999999239e-02,7.745722132824187645e-01
7.355299999999999339e-02,7.745611467192240474e-01
7.355399999999999439e-02,7.745500806067663335e-01
7.355499999999999539e-02,7.745390149450104289e-01
7.355599999999999639e-02,7.745279497339565555e-01
7.355699999999999739e-02,7.745168849735345473e-01
7.355799999999999839e-02,7.745058206637448484e-01
7.355899999999999939e-02,7.744947568045522646e-01
7.356000000000000039e-02,7.744836933959217129e-01
7.356100000000000139e-02,7.744726304378185544e-01
7.356200000000000239e-02,7.744615679302426781e-01
7.356300000000000339e-02,7.744505058731243619e-01
7.356399999999999051e-02,7.744394442664633837e-01
7.356499999999999151e-02,7.744283831102249938e-01
7.356599999999999251e-02,7.744173224043742199e-01
7.356699999999999351e-02,7.744062621488759790e-01
7.356799999999999451e-02,7.743952023436606602e-01
7.356899999999999551e-02,7.743841429885884864e-01
7.356999999999999651e-02,7.743730840835894025e-01
7.357099999999999751e-02,7.743620256286288805e-01
7.357199999999999851e-02,7.743509676236718375e-01
7.357299999999999951e-02,7.743399100686830794e-01
7.357400000000000051e-02,7.743288529636279671e-01
7.357500000000000151e-02,7.743177963085066118e-01
7.357600000000000251e-02,7.743067401032487362e-01
7.357700000000000351e-02,7.742956843478896456e-01
7.357799999999999063e-02,7.742846290423592848e-01
7.357899999999999163e-02,7.742735741865880428e-01
7.357999999999999263e-02,7.742625197806104476e-01
7.358099999999999363e-02,7.742514658243569992e-01
7.358199999999999463e-02,7.742404123178276976e-01
7.358299999999999563e-02,7.742293592609873487e-01
7.358399999999999663e-02,7.742183066538010916e-01
7.358499999999999763e-02,7.742072544962341762e-01
7.358599999999999863e-02,7.741962027882866026e-01
7.358699999999999963e-02,7.741851515298884268e-01
7.358800000000000063e-02,7.741741007210396486e-01
7.358900000000000163e-02,7.741630503616703241e-01
7.359000000000000263e-02,7.741520004517806752e-01
7.359099999999998976e-02,7.741409509913704801e-01
7.359199999999999076e-02,7.741299019803701276e-01
7.359299999999999176e-02,7.741188534187792847e-01
7.359399999999999276e-02,7.741078053065284514e-01
7.359499999999999376e-02,7.740967576436175168e-01
7.359599999999999476e-02,7.740857104300115088e-01
7.359699999999999576e-02,7.740746636656753443e-01
7.359799999999999676e-02,7.740636173505742734e-01
7.359899999999999776e-02,7.740525714846735461e-01
7.359999999999999876e-02,7.740415260679729403e-01
7.360099999999999976e-02,7.740304811004373731e-01
7.360200000000000076e-02,7.740194365820323164e-01
7.360300000000000176e-02,7.740083925127225761e-01
7.360400000000000276e-02,7.739973488924734024e-01
7.360499999999998988e-02,7.739863057212845732e-01
7.360599999999999088e-02,7.739752629990864774e-01
7.360699999999999188e-02,7.739642207258787820e-01
7.360799999999999288e-02,7.739531789015920982e-01
7.360899999999999388e-02,7.739421375262609537e-01
7.360999999999999488e-02,7.739310965998156266e-01
7.361099999999999588e-02,7.739200561222213670e-01
7.361199999999999688e-02,7.739090160934778417e-01
7.361299999999999788e-02,7.738979765135504119e-01
7.361399999999999888e-02,7.738869373823691333e-01
7.361499999999999988e-02,7.738758986999688672e-01
7.361600000000000088e-02,7.738648604662797803e-01
7.361700000000000188e-02,7.738538226812670118e-01
7.361800000000000288e-02,7.738427853449306726e-01
7.361899999999999000e-02,7.738317484572005966e-01
7.361999999999999100e-02,7.738207120180770060e-01
7.362099999999999200e-02,7.738096760275250396e-01
7.362199999999999300e-02,7.737986404855444755e-01
7.362299999999999400e-02,7.737876053920657027e-01
7.362399999999999500e-02,7.737765707470535270e-01
7.362499999999999600e-02,7.737655365505081706e-01
7.362599999999999700e-02,7.737545028023946614e-01
7.362699999999999800e-02,7.737434695026779163e-01
7.362799999999999900e-02,7.737324366513231855e-01
7.362900000000000000e-02,7.737214042482957188e-01
7.363000000000000100e-02,7.737103722935601002e-01
7.363100000000000200e-02,7.736993407871166628e-01
7.363200000000000300e-02,7.736883097289305455e-01
7.363299999999999013e-02,7.736772791189665543e-01
7.363399999999999113e-02,7.736662489571899393e-01
7.363499999999999213e-02,7.736552192435658393e-01
7.363599999999999313e-02,7.736441899780941434e-01
7.363699999999999413e-02,7.736331611607398795e-01
7.363799999999999513e-02,7.736221327914333257e-01
7.363899999999999613e-02,7.736111048702092319e-01
7.363999999999999713e-02,7.736000773969979871e-01
7.364099999999999813e-02,7.735890503717643973e-01
7.364199999999999913e-02,7.735780237945086846e-01
7.364300000000000013e-02,7.735669976651610158e-01
7.364400000000000113e-02,7.735559719837212800e-01
7.364500000000000213e-02,7.735449467501545051e-01
7.364600000000000313e-02,7.735339219644258302e-01
7.364699999999999025e-02,7.735228976265352552e-01
7.364799999999999125e-02,7.735118737363779751e-01
7.364899999999999225e-02,7.735008502939890729e-01
7.364999999999999325e-02,7.734898272993333546e-01
7.365099999999999425e-02,7.734788047523761811e-01
7.365199999999999525e-02,7.734677826530824696e-01
7.365299999999999625e-02,7.734567610014521089e-01
7.365399999999999725e-02,7.734457397974153769e-01
7.365499999999999825e-02,7.734347190409723849e-01
7.365599999999999925e-02,7.734236987320531886e-01
7.365700000000000025e-02,7.734126788706576772e-01
7.365800000000000125e-02,7.734016594567511005e-01
7.365900000000000225e-02,7.733906404903333476e-01
7.366000000000000325e-02,7.733796219713346964e-01
7.366099999999999037e-02,7.733686038997548140e-01
7.366199999999999137e-02,7.733575862755242003e-01
7.366299999999999237e-02,7.733465690986427443e-01
7.366399999999999337e-02,7.733355523690755851e-01
7.366499999999999437e-02,7.733245360868226115e-01
7.366599999999999537e-02,7.733135202518139906e-01
7.366699999999999637e-02,7.733025048640499444e-01
7.366799999999999737e-02,7.732914899234601958e-01
7.366899999999999837e-02,7.732804754300449668e-01
7.366999999999999937e-02,7.732694613837695075e-01
7.367100000000000037e-02,7.732584477846335957e-01
7.367200000000000137e-02,7.732474346325675096e-01
7.367300000000000237e-02,7.732364219275710271e-01
7.367400000000000337e-02,7.732254096695746481e-01
7.367499999999999050e-02,7.732143978585780397e-01
7.367599999999999150e-02,7.732033864945464519e-01
7.367699999999999250e-02,7.731923755774797735e-01
7.367799999999999350e-02,7.731813651073083937e-01
7.367899999999999450e-02,7.731703550840320904e-01
7.367999999999999550e-02,7.731593455075810306e-01
7.368099999999999650e-02,7.731483363779553253e-01
7.368199999999999750e-02,7.731373276951198914e-01
7.368299999999999850e-02,7.731263194590748400e-01
7.368399999999999950e-02,7.731153116697504490e-01
7.368500000000000050e-02,7.731043043271463855e-01
7.368600000000000150e-02,7.730932974311930383e-01
7.368700000000000250e-02,7.730822909818904076e-01
7.368800000000000350e-02,7.730712849792034103e-01
7.368899999999999062e-02,7.730602794231323793e-01
7.368999999999999162e-02,7.730492743136071487e-01
7.369099999999999262e-02,7.730382696506277185e-01
7.369199999999999362e-02,7.730272654341243665e-01
7.369299999999999462e-02,7.730162616640970930e-01
7.369399999999999562e-02,7.730052583405107036e-01
7.369499999999999662e-02,7.729942554633656426e-01
7.369599999999999762e-02,7.729832530325918549e-01
7.369699999999999862e-02,7.729722510481893405e-01
7.369799999999999962e-02,7.729612495101231273e-01
7.369900000000000062e-02,7.729502484183234934e-01
7.370000000000000162e-02,7.729392477727903277e-01
7.370100000000000262e-02,7.729282475735236302e-01
7.370199999999998974e-02,7.729172478204534569e-01
7.370299999999999074e-02,7.729062485135800298e-01
7.370399999999999174e-02,7.728952496528335159e-01
7.370499999999999274e-02,7.728842512382136931e-01
7.370599999999999374e-02,7.728732532697206725e-01
7.370699999999999474e-02,7.728622557472845100e-01
7.370799999999999574e-02,7.728512586708704557e-01
7.370899999999999674e-02,7.728402620404785095e-01
7.370999999999999774e-02,7.728292658560733663e-01
7.371099999999999874e-02,7.728182701175857483e-01
7.371199999999999974e-02,7.728072748250153223e-01
7.371300000000000074e-02,7.727962799783621994e-01
7.371400000000000174e-02,7.727852855775563246e-01
7.371500000000000274e-02,7.727742916225979197e-01
7.371599999999998987e-02,7.727632981134171519e-01
7.371699999999999087e-02,7.727523050500139101e-01
7.371799999999999187e-02,7.727413124323880833e-01
7.371899999999999287e-02,7.727303202604700605e-01
7.371999999999999387e-02,7.727193285342596196e-01
7.372099999999999487e-02,7.727083372536871497e-01
7.372199999999999587e-02,7.726973464187526508e-01
7.372299999999999687e-02,7.726863560294208177e-01
7.372399999999999787e-02,7.726753660856572337e-01
7.372499999999999887e-02,7.726643765874265934e-01
7.372599999999999987e-02,7.726533875346940361e-01
7.372700000000000087e-02,7.726423989274597837e-01
7.372800000000000187e-02,7.726314107656887531e-01
7.372900000000000287e-02,7.726204230493458613e-01
7.372999999999998999e-02,7.726094357783963584e-01
7.373099999999999099e-02,7.725984489528054944e-01
7.373199999999999199e-02,7.725874625725730471e-01
7.373299999999999299e-02,7.725764766376290726e-01
7.373399999999999399e-02,7.725654911479737930e-01
7.373499999999999499e-02,7.725545061036070971e-01
7.373599999999999599e-02,7.725435215044592629e-01
7.373699999999999699e-02,7.725325373504950965e-01
7.373799999999999799e-02,7.725215536417148199e-01
7.373899999999999899e-02,7.725105703780485999e-01
7.373999999999999999e-02,7.724995875594963257e-01
7.374100000000000099e-02,7.724886051860231362e-01
7.374200000000000199e-02,7.724776232575939483e-01
7.374300000000000299e-02,7.724666417742089841e-01
7.374399999999999011e-02,7.724556607357984106e-01
7.374499999999999111e-02,7.724446801423618947e-01
7.374599999999999211e-02,7.724336999938649084e-01
7.374699999999999311e-02,7.724227202902373968e-01
7.374799999999999411e-02,7.724117410315142207e-01
7.374899999999999511e-02,7.724007622176257692e-01
7.374999999999999611e-02,7.723897838485719314e-01
7.375099999999999711e-02,7.723788059242826520e-01
7.375199999999999811e-02,7.723678284447931253e-01
7.375299999999999911e-02,7.723568514100334070e-01
7.375400000000000011e-02,7.723458748199685253e-01
7.375500000000000111e-02,7.723348986745637301e-01
7.375600000000000211e-02,7.723239229737839384e-01
7.375700000000000311e-02,7.723129477176291502e-01
7.375799999999999024e-02,7.723019729060645044e-01
7.375899999999999124e-02,7.722909985390549181e-01
7.375999999999999224e-02,7.722800246165658633e-01
7.376099999999999324e-02,7.722690511385968959e-01
7.376199999999999424e-02,7.722580781050782939e-01
7.376299999999999524e-02,7.722471055160101683e-01
7.376399999999999624e-02,7.722361333713575471e-01
7.376499999999999724e-02,7.722251616710855693e-01
7.376599999999999824e-02,7.722141904151591518e-01
7.376699999999999924e-02,7.722032196035784057e-01
7.376800000000000024e-02,7.721922492362733870e-01
7.376900000000000124e-02,7.721812793132442065e-01
7.377000000000000224e-02,7.721703098344557814e-01
7.377100000000000324e-02,7.721593407998734726e-01
7.377199999999999036e-02,7.721483722094970581e-01
7.377299999999999136e-02,7.721374040632567048e-01
7.377399999999999236e-02,7.721264363611524129e-01
7.377499999999999336e-02,7.721154691031144601e-01
7.377599999999999436e-02,7.721045022891775966e-01
7.377699999999999536e-02,7.720935359192721004e-01
7.377799999999999636e-02,7.720825699933629993e-01
7.377899999999999736e-02,7.720716045114502935e-01
7.377999999999999836e-02,7.720606394734990108e-01
7.378099999999999936e-02,7.720496748794394293e-01
7.378200000000000036e-02,7.720387107292714379e-01
7.378300000000000136e-02,7.720277470229600647e-01
7.378400000000000236e-02,7.720167837605055317e-01
7.378500000000000336e-02,7.720058209418376727e-01
7.378599999999999048e-02,7.719948585669569319e-01
7.378699999999999148e-02,7.719838966358278931e-01
7.378799999999999248e-02,7.719729351484159174e-01
7.378899999999999348e-02,7.719619741046860328e-01
7.378999999999999448e-02,7.719510135046031563e-01
7.379099999999999548e-02,7.719400533481676208e-01
7.379199999999999648e-02,7.719290936353092603e-01
7.379299999999999748e-02,7.719181343660632688e-01
7.379399999999999848e-02,7.719071755403593693e-01
7.379499999999999948e-02,7.718962171581631448e-01
7.379600000000000048e-02,7.718852592194744844e-01
7.379700000000000149e-02,7.718743017242232218e-01
7.379800000000000249e-02,7.718633446724095792e-01
7.379900000000000349e-02,7.718523880639986956e-01
7.379999999999999061e-02,7.718414318989554879e-01
7.380099999999999161e-02,7.718304761772450950e-01
7.380199999999999261e-02,7.718195208988326561e-01
7.380299999999999361e-02,7.718085660637531431e-01
7.380399999999999461e-02,7.717976116719015289e-01
7.380499999999999561e-02,7.717866577232780356e-01
7.380599999999999661e-02,7.717757042178476912e-01
7.380699999999999761e-02,7.717647511556104956e-01
7.380799999999999861e-02,7.717537985364963937e-01
7.380899999999999961e-02,7.717428463605058298e-01
7.381000000000000061e-02,7.717318946275685265e-01
7.381100000000000161e-02,7.717209433377196781e-01
7.381200000000000261e-02,7.717099924908892294e-01
7.381299999999998973e-02,7.716990420870425416e-01
7.381399999999999073e-02,7.716880921261792814e-01
7.381499999999999173e-02,7.716771426082297269e-01
7.381599999999999273e-02,7.716661935331941002e-01
7.381699999999999373e-02,7.716552449010720682e-01
7.381799999999999473e-02,7.716442967117939089e-01
7.381899999999999573e-02,7.716333489653247613e-01
7.381999999999999673e-02,7.716224016616645143e-01
7.382099999999999773e-02,7.716114548007783069e-01
7.382199999999999873e-02,7.716005083825963062e-01
7.382299999999999973e-02,7.715895624071184011e-01
7.382400000000000073e-02,7.715786168743449247e-01
7.382500000000000173e-02,7.715676717842057108e-01
7.382600000000000273e-02,7.715567271367007596e-01
7.382699999999998985e-02,7.715457829317601268e-01
7.382799999999999085e-02,7.715348391693842567e-01
7.382899999999999185e-02,7.715238958495728161e-01
7.382999999999999285e-02,7.715129529722558610e-01
7.383099999999999385e-02,7.715020105374337245e-01
7.383199999999999485e-02,7.714910685450362404e-01
7.383299999999999585e-02,7.714801269950636309e-01
7.383399999999999685e-02,7.714691858874809238e-01
7.383499999999999786e-02,7.714582452222878972e-01
7.383599999999999886e-02,7.714473049994150511e-01
7.383699999999999986e-02,7.714363652188622744e-01
7.383800000000000086e-02,7.714254258805595121e-01
7.383900000000000186e-02,7.714144869845069863e-01
7.384000000000000286e-02,7.714035485306696138e-01
7.384099999999998998e-02,7.713926105190477278e-01
7.384199999999999098e-02,7.713816729495710511e-01
7.384299999999999198e-02,7.713707358222048338e-01
7.384399999999999298e-02,7.713597991369489648e-01
7.384499999999999398e-02,7.713488628937688052e-01
7.384599999999999498e-02,7.713379270926291609e-01
7.384699999999999598e-02,7.713269917334953929e-01
7.384799999999999698e-02,7.713160568163672792e-01
7.384899999999999798e-02,7.713051223412098478e-01
7.384999999999999898e-02,7.712941883079882377e-01
7.385099999999999998e-02,7.712832547166327268e-01
7.385200000000000098e-02,7.712723215671779542e-01
7.385300000000000198e-02,7.712613888595544198e-01
7.385400000000000298e-02,7.712504565937270407e-01
7.385499999999999010e-02,7.712395247696958167e-01
7.385599999999999110e-02,7.712285933874256649e-01
7.385699999999999210e-02,7.712176624469168074e-01
7.385799999999999310e-02,7.712067319480644390e-01
7.385899999999999410e-02,7.711958018908684487e-01
7.385999999999999510e-02,7.711848722751892815e-01
7.386099999999999610e-02,7.711739431008871604e-01
7.386199999999999710e-02,7.711630143679620852e-01
7.386299999999999810e-02,7.711520860764140561e-01
7.386399999999999910e-02,7.711411582261732400e-01
7.386500000000000010e-02,7.711302308172395259e-01
7.386600000000000110e-02,7.711193038496131358e-01
7.386700000000000210e-02,7.711083773232239036e-01
7.386800000000000310e-02,7.710974512380373014e-01
7.386899999999999022e-02,7.710865255940531071e-01
7.386999999999999122e-02,7.710756003912014878e-01
