H_upper,B_upper,H_lower,B_lower,H_init,B_init
333.6,1.47075957069,333.6,1.34805328352,333.6,1.40940642711
334.8,1.47107553211,334.8,1.34924332805,334.8,1.41015943008
336,1.47138997199,336,1.35042223005,336,1.41090610102
337.2,1.47170290133,337.2,1.35159014548,337.2,1.41164652341
338.4,1.47201433105,338.4,1.35274722741,338.4,1.41238077923
339.6,1.47232427196,339.6,1.35389362606,339.6,1.41310894901
340.8,1.47263273475,340.8,1.3550294889,340.8,1.41383111183
342,1.47293973003,342,1.35615496071,342,1.41454734537
343.2,1.4732452683,343.2,1.35727018361,343.2,1.41525772596
344.4,1.47354935995,344.4,1.35837529715,344.4,1.41596232855
345.6,1.47385201529,345.6,1.35947043835,345.6,1.41666122682
346.8,1.47415324451,346.8,1.36055574176,346.8,1.41735449314
348,1.47445305773,348,1.36163133955,348,1.41804219864
349.2,1.47475146495,349.2,1.3626973615,349.2,1.41872441322
350.4,1.4750484761,350.4,1.36375393509,350.4,1.4194012056
351.6,1.47534410099,351.6,1.36480118558,351.6,1.42007264328
352.8,1.47563834936,352.8,1.36583923598,352.8,1.42073879267
354,1.47593123084,354,1.36686820718,354,1.42139971901
355.2,1.476222755,355.2,1.36788821795,355.2,1.42205548647
356.4,1.47651293129,356.4,1.36889938499,356.4,1.42270615814
357.6,1.47680176909,357.6,1.36990182298,357.6,1.42335179603
358.8,1.47708927768,358.8,1.37089564465,358.8,1.42399246116
360,1.47737546627,360,1.37188096077,360,1.42462821352
361.2,1.47766034397,361.2,1.37285788024,361.2,1.4252591121
362.4,1.47794391982,362.4,1.37382651009,362.4,1.42588521495
363.6,1.47822620277,363.6,1.37478695555,363.6,1.42650657916
364.8,1.47850720169,364.8,1.37573932008,364.8,1.42712326088
366,1.47878692536,366,1.37668370539,366,1.42773531538
367.2,1.4790653825,367.2,1.3776202115,367.2,1.428342797
368.4,1.47934258173,368.4,1.37854893677,368.4,1.42894575925
369.6,1.47961853161,369.6,1.37946997792,369.6,1.42954425476
370.8,1.4798932406,370.8,1.38038343007,370.8,1.43013833534
372,1.48016671711,372,1.3812893868,372,1.43072805195
373.2,1.48043896945,373.2,1.38218794012,373.2,1.43131345478
374.4,1.48071000587,374.4,1.38307918057,374.4,1.43189459322
375.6,1.48097983455,375.6,1.38396319721,375.6,1.43247151588
376.8,1.48124846359,376.8,1.38484007766,376.8,1.43304427063
378,1.481515901,378,1.38570990814,378,1.43361290457
379.2,1.48178215476,379.2,1.38657277346,379.2,1.43417746411
380.4,1.48204723273,380.4,1.3874287571,380.4,1.43473799491
381.6,1.48231114275,381.6,1.38827794119,381.6,1.43529454197
382.8,1.48257389255,382.8,1.38912040659,382.8,1.43584714957
384,1.48283548981,384,1.38995623284,384,1.43639586133
385.2,1.48309594214,385.2,1.39078549827,385.2,1.43694072021
386.4,1.48335525709,386.4,1.39160827997,386.4,1.43748176853
387.6,1.48361344214,387.6,1.3924246538,387.6,1.43801904797
388.8,1.48387050469,388.8,1.39323469448,388.8,1.43855259958
390,1.48412645209,390,1.39403847555,390,1.43908246382
391.2,1.48438129163,391.2,1.39483606943,391.2,1.43960868053
392.4,1.48463503052,392.4,1.3956275474,392.4,1.44013128896
393.6,1.48488767593,393.6,1.39641297969,393.6,1.44065032781
394.8,1.48513923495,394.8,1.39719243543,394.8,1.44116583519
396,1.48538971461,396,1.39796598271,396,1.44167784866
397.2,1.48563912188,397.2,1.39873368857,397.2,1.44218640523
398.4,1.48588746369,398.4,1.39949561908,398.4,1.44269154138
399.6,1.48613474688,399.6,1.40025183928,399.6,1.44319329308
400.8,1.48638097825,400.8,1.40100241325,400.8,1.44369169575
402,1.48662616454,402,1.40174740412,402,1.44418678433
403.2,1.48687031243,403.2,1.40248687408,403.2,1.44467859325
404.4,1.48711342854,404.4,1.4032208844,404.4,1.44516715647
405.6,1.48735551943,405.6,1.40394949543,405.6,1.44565250743
406.8,1.48759659163,406.8,1.40467276666,406.8,1.44613467915
408,1.48783665158,408,1.4053907567,408,1.44661370414
409.2,1.4880757057,409.2,1.4061035233,409.2,1.4470896145
410.4,1.48831376032,410.4,1.40681112337,410.4,1.44756244184
411.6,1.48855082174,411.6,1.407513613,411.6,1.44803221737
412.8,1.4887868962,412.8,1.40821104747,412.8,1.44849897184
414,1.4890219899,414,1.40890348128,414,1.44896273559
415.2,1.48925610898,415.2,1.40959096812,415.2,1.44942353855
416.4,1.48948925951,416.4,1.41027356094,416.4,1.44988141022
417.6,1.48972144754,417.6,1.41095131192,417.6,1.45033637973
418.8,1.48995267905,418.8,1.41162427252,418.8,1.45078847578
420,1.49018295998,420,1.41229249345,420,1.45123772671
421.2,1.49041229622,421.2,1.41295602472,421.2,1.45168416047
422.4,1.4906406936,422.4,1.41361491564,422.4,1.45212780462
423.6,1.49086815793,423.6,1.41426921484,423.6,1.45256868638
424.8,1.49109469494,424.8,1.41491897024,424.8,1.45300683259
426,1.49132031032,426,1.41556422912,426,1.45344226972
427.2,1.49154500974,427.2,1.41620503812,427.2,1.45387502393
428.4,1.49176879879,428.4,1.4168414432,428.4,1.454305121
429.6,1.49199168303,429.6,1.41747348973,429.6,1.45473258638
430.8,1.49221366798,430.8,1.41810122242,430.8,1.4551574452
432,1.4924347591,432,1.41872468539,432,1.45557972225
433.2,1.49265496182,433.2,1.41934392217,433.2,1.455999442
434.4,1.49287428152,434.4,1.41995897569,434.4,1.45641662861
435.6,1.49309272354,435.6,1.42056988829,435.6,1.45683130592
436.8,1.49331029317,436.8,1.42117670176,436.8,1.45724349746
438,1.49352699566,438,1.42177945731,438,1.45765322649
439.2,1.49374283623,439.2,1.42237819562,439.2,1.45806051592
440.4,1.49395782003,440.4,1.42297295681,440.4,1.45846538842
441.6,1.4941719522,441.6,1.42356378048,441.6,1.45886786634
442.8,1.49438523783,442.8,1.4241507057,442.8,1.45926797177
444,1.49459768195,444,1.42473377103,444,1.45966572649
445.2,1.49480928959,445.2,1.42531301451,445.2,1.46006115205
446.4,1.49502006569,446.4,1.4258884737,446.4,1.46045426969
447.6,1.49523001519,447.6,1.42646018566,447.6,1.46084510042
448.8,1.49543914297,448.8,1.42702818696,448.8,1.46123366496
450,1.49564745389,450,1.4275925137,450,1.4616199838
451.2,1.49585495276,451.2,1.42815320154,451.2,1.46200407715
452.4,1.49606164434,452.4,1.42871028564,452.4,1.46238596499
453.6,1.49626753339,453.6,1.42926380072,453.6,1.46276566705
454.8,1.49647262459,454.8,1.42981378108,454.8,1.46314320283
456,1.4966769226,456,1.43036026054,456,1.46351859157
457.2,1.49688043207,457.2,1.43090327253,457.2,1.4638918523
458.4,1.49708315756,458.4,1.43144285004,458.4,1.4642630038
459.6,1.49728510365,459.6,1.43197902563,459.6,1.46463206464
460.8,1.49748627485,460.8,1.43251183147,460.8,1.46499905316
462,1.49768667565,462,1.43304129931,462,1.46536398748
463.2,1.49788631049,463.2,1.43356746051,463.2,1.4657268855
464.4,1.49808518379,464.4,1.43409034604,464.4,1.46608776491
465.6,1.49828329993,465.6,1.43460998648,465.6,1.46644664321
466.8,1.49848066327,466.8,1.43512641204,466.8,1.46680353766
468,1.49867727812,468,1.43563965254,468,1.46715846533
469.2,1.49887314876,469.2,1.43614973744,469.2,1.4675114431
470.4,1.49906827943,470.4,1.43665669584,470.4,1.46786248764
471.6,1.49926267437,471.6,1.43716055649,471.6,1.46821161543
472.8,1.49945633775,472.8,1.43766134778,472.8,1.46855884276
474,1.49964927373,474,1.43815909774,474,1.46890418574
475.2,1.49984148643,475.2,1.43865383409,475.2,1.46924766026
476.4,1.50003297994,476.4,1.4391455842,476.4,1.46958928207
477.6,1.50022375832,477.6,1.43963437509,477.6,1.4699290667
478.8,1.5004138256,478.8,1.44012023349,478.8,1.47026702955
480,1.50060318579,480,1.44060318579,480,1.47060318579
481.2,1.50079184285,481.2,1.44108325806,481.2,1.47093755046
482.4,1.50097980072,482.4,1.44156047607,482.4,1.4712701384
483.6,1.50116706332,483.6,1.44203486528,483.6,1.4716009643
484.8,1.50135363452,484.8,1.44250645085,484.8,1.47193004268
486,1.50153951818,486,1.44297525763,486,1.47225738791
487.2,1.50172471813,487.2,1.4434413102,487.2,1.47258301416
488.4,1.50190923815,488.4,1.44390463282,488.4,1.47290693549
489.6,1.50209308202,489.6,1.44436524951,489.6,1.47322916576
490.8,1.50227625347,490.8,1.44482318395,490.8,1.47354971871
492,1.50245875623,492,1.44527845961,492,1.47386860792
493.2,1.50264059397,493.2,1.44573109963,493.2,1.4741858468
494.4,1.50282177036,494.4,1.44618112692,494.4,1.47450144864
495.6,1.50300228902,495.6,1.44662856411,495.6,1.47481542657
496.8,1.50318215356,496.8,1.44707343357,496.8,1.47512779357
498,1.50336136757,498,1.44751575741,498,1.47543856249
499.2,1.50353993458,499.2,1.4479555575,499.2,1.47574774604
500.4,1.50371785813,500.4,1.44839285544,500.4,1.47605535679
501.6,1.50389514173,501.6,1.4488276726,501.6,1.47636140716
502.8,1.50407178883,502.8,1.44926003011,502.8,1.47666590947
504,1.50424780291,504,1.44968994885,504,1.47696887588
505.2,1.50442318738,505.2,1.45011744947,505.2,1.47727031842
506.4,1.50459794564,506.4,1.45054255238,506.4,1.47757024901
507.6,1.50477208108,507.6,1.45096527777,507.6,1.47786867942
508.8,1.50494559703,508.8,1.45138564559,508.8,1.47816562131
510,1.50511849684,510,1.4518036756,510,1.47846108622
511.2,1.50529078381,511.2,1.4522193873,511.2,1.47875508555
512.4,1.50546246121,512.4,1.4526328,512.4,1.4790476306
513.6,1.50563353231,513.6,1.45304393278,513.6,1.47933873255
514.8,1.50580400034,514.8,1.45345280452,514.8,1.47962840243
516,1.50597386851,516,1.4538594339,516,1.4799166512
517.2,1.50614314001,517.2,1.45426383937,517.2,1.48020348969
518.4,1.50631181801,518.4,1.45466603919,518.4,1.4804889286
519.6,1.50647990565,519.6,1.45506605144,519.6,1.48077297854
520.8,1.50664740605,520.8,1.45546389397,520.8,1.48105565001
522,1.50681432232,522,1.45585958446,522,1.48133695339
523.2,1.50698065752,523.2,1.45625314038,523.2,1.48161689895
524.4,1.50714641472,524.4,1.45664457903,524.4,1.48189549688
525.6,1.50731159696,525.6,1.45703391752,525.6,1.48217275724
526.8,1.50747620724,526.8,1.45742117277,526.8,1.48244869
528,1.50764024855,528,1.45780636151,528,1.48272330503
529.2,1.50780372388,529.2,1.45818950031,529.2,1.4829966121
530.4,1.50796663617,530.4,1.45857060555,530.4,1.48326862086
531.6,1.50812898835,531.6,1.45894969345,531.6,1.4835393409
532.8,1.50829078334,532.8,1.45932678004,532.8,1.48380878169
534,1.50845202402,534,1.4597018812,534,1.48407695261
535.2,1.50861271326,535.2,1.46007501261,535.2,1.48434386294
536.4,1.50877285392,536.4,1.46044618983,536.4,1.48460952187
537.6,1.50893244882,537.6,1.46081542822,537.6,1.48487393852
538.8,1.50909150078,538.8,1.46118274301,538.8,1.48513712189
540,1.50925001258,540,1.46154814923,540,1.48539908091
541.2,1.50940798701,541.2,1.4619116618,541.2,1.48565982441
542.4,1.50956542682,542.4,1.46227329544,542.4,1.48591936113
543.6,1.50972233474,543.6,1.46263306477,543.6,1.48617769975
544.8,1.50987871349,544.8,1.4629909842,544.8,1.48643484884
546,1.51003456576,546,1.46334706804,546,1.4866908169
547.2,1.51018989424,547.2,1.46370133043,547.2,1.48694561234
548.4,1.51034470159,548.4,1.46405378537,548.4,1.48719924348
549.6,1.51049899046,549.6,1.46440444671,549.6,1.48745171858
550.8,1.51065276346,550.8,1.46475332817,550.8,1.48770304581
552,1.51080602321,552,1.46510044332,552,1.48795323326
553.2,1.5109587723,553.2,1.4654458056,553.2,1.48820228895
554.4,1.51111101329,554.4,1.46578942832,554.4,1.48845022081
555.6,1.51126274876,555.6,1.46613132464,555.6,1.4886970367
556.8,1.51141398123,556.8,1.4664715076,556.8,1.48894274441
558,1.51156471323,558,1.46680999009,558,1.48918735166
559.2,1.51171494726,559.2,1.4671467849,559.2,1.48943086608
560.4,1.51186468582,560.4,1.46748190467,560.4,1.48967329524
561.6,1.51201393136,561.6,1.46781536193,561.6,1.48991464665
562.8,1.51216268636,562.8,1.46814716906,562.8,1.49015492771
564,1.51231095325,564,1.46847733834,564,1.4903941458
565.2,1.51245873444,565.2,1.46880588193,565.2,1.49063230819
566.4,1.51260603236,566.4,1.46913281186,566.4,1.49086942211
567.6,1.51275284938,567.6,1.46945814004,567.6,1.49110549471
568.8,1.51289918789,568.8,1.46978187827,568.8,1.49134053308
570,1.51304505025,570,1.47010403823,570,1.49157454424
571.2,1.51319043879,571.2,1.47042463148,571.2,1.49180753514
572.4,1.51333535585,572.4,1.47074366948,572.4,1.49203951267
573.6,1.51347980375,573.6,1.47106116358,573.6,1.49227048366
574.8,1.51362378477,574.8,1.47137712501,574.8,1.49250045489
576,1.51376730121,576,1.47169156488,576,1.49272943305
577.2,1.51391035533,577.2,1.47200449423,577.2,1.49295742478
578.4,1.51405294939,578.4,1.47231592395,578.4,1.49318443667
579.6,1.51419508562,579.6,1.47262586486,579.6,1.49341047524
580.8,1.51433676625,580.8,1.47293432765,580.8,1.49363554695
582,1.5144779935,582,1.47324132293,582,1.49385965821
583.2,1.51461876955,583.2,1.4735468612,583.2,1.49408281537
584.4,1.51475909659,584.4,1.47385095285,584.4,1.49430502472
585.6,1.51489897679,585.6,1.47415360818,585.6,1.49452629249
586.8,1.5150384123,586.8,1.47445483741,586.8,1.49474662485
588,1.51517740527,588,1.47475465062,588,1.49496602794
589.2,1.51531595781,589.2,1.47505305785,589.2,1.49518450783
590.4,1.51545407204,590.4,1.47535006899,590.4,1.49540207052
591.6,1.51559175006,591.6,1.47564569388,591.6,1.49561872197
592.8,1.51572899396,592.8,1.47593994225,592.8,1.49583446811
594,1.51586580581,594,1.47623282374,594,1.49604931477
595.2,1.51600218767,595.2,1.47652434789,595.2,1.49626326778
596.4,1.51613814158,596.4,1.47681452418,596.4,1.49647633288
597.6,1.51627366958,597.6,1.47710336198,597.6,1.49668851578
598.8,1.51640877369,598.8,1.47739087057,598.8,1.49689982213
600,1.51654345592,600,1.47767705916,600,1.49711025754
